SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:08:40
Date and Time Ended,2022-Jun-08 20:09:30
Scan Name,Scan 158
Link Settings,
Reset RX After Applying Settings,false
Open Area,4065
Horizontal Opening,48
Horizontal Percentage,73.85
Vertical Opening,73
Vertical Percentage,28.63
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.411239,0.39384,0.374058,0.348294,0.332193,0.315801,0.29767,0.276753,0.262224,0.250057,0.247489,0.249145,0.248088,0.246892,0.248239,0.247938,0.247788,0.247788,0.247788,0.248088,0.24468,0.246595,0.248239,0.246002,0.247938,0.249145,0.247938,0.24719,0.246298,0.249145,0.248691,0.249448,0.249905,0.249752,0.247938,0.25021,0.248389,0.250516,0.249752,0.2496,0.249448,0.250516,0.249145,0.248239,0.24615,0.247041,0.247041,0.245266,0.24615,0.243806,0.245413,0.242938,0.244534,0.24556,0.249296,0.257444,0.279015,0.29832,0.327152,0.356789,0.379957,0.392707,0.408776,0.431151,0.461774
126,0.40594,0.390089,0.366036,0.345066,0.32585,0.309361,0.297022,0.273062,0.258745,0.251285,0.249752,0.247489,0.248691,0.246892,0.247489,0.248389,0.247489,0.248239,0.247938,0.247938,0.246446,0.24719,0.246002,0.24719,0.246595,0.246298,0.246595,0.246298,0.247339,0.247638,0.247489,0.24854,0.248691,0.247638,0.249448,0.249145,0.247788,0.246743,0.250823,0.249296,0.2496,0.248691,0.2496,0.248088,0.248993,0.243806,0.243806,0.245413,0.246446,0.243516,0.246002,0.244242,0.24556,0.244826,0.245266,0.257606,0.275635,0.301172,0.329255,0.355242,0.377854,0.393462,0.407151,0.429344,0.458159
125,0.405538,0.383874,0.359924,0.343331,0.324817,0.308661,0.28967,0.269825,0.258745,0.24854,0.247489,0.248842,0.248691,0.24854,0.246892,0.246892,0.246892,0.245413,0.248088,0.24615,0.246892,0.247938,0.246595,0.246743,0.246446,0.247339,0.247041,0.248389,0.249296,0.24719,0.247339,0.24719,0.24719,0.249448,0.248691,0.249752,0.250516,0.249145,0.2496,0.247938,0.248088,0.247938,0.248088,0.245855,0.244534,0.245266,0.24556,0.242938,0.240513,0.24009,0.24009,0.240654,0.24265,0.244826,0.248691,0.254564,0.274343,0.300289,0.324817,0.352187,0.373717,0.387873,0.399604,0.423134,0.453592
124,0.400385,0.381372,0.362152,0.336008,0.322515,0.303853,0.290081,0.271614,0.257931,0.251748,0.248088,0.248691,0.246446,0.242794,0.24719,0.243371,0.246298,0.246743,0.244534,0.246446,0.245855,0.247489,0.245119,0.244388,0.244534,0.245266,0.24468,0.246298,0.245413,0.246743,0.245119,0.248993,0.248088,0.247938,0.2496,0.248842,0.248691,0.246892,0.248842,0.247788,0.245413,0.246446,0.245266,0.24468,0.243227,0.244826,0.243951,0.24009,0.237998,0.23897,0.237583,0.238413,0.241363,0.24009,0.246446,0.256799,0.271975,0.292986,0.323278,0.35008,0.371009,0.388609,0.404737,0.422262,0.453592
123,0.396509,0.378903,0.360558,0.334362,0.322769,0.304757,0.281314,0.266663,0.253618,0.250363,0.24556,0.244242,0.243951,0.24468,0.246002,0.246446,0.246298,0.243806,0.243806,0.244096,0.245855,0.243371,0.244972,0.244242,0.247041,0.245266,0.242794,0.244826,0.24615,0.245413,0.24556,0.24615,0.247489,0.249145,0.247339,0.2496,0.248993,0.248239,0.247788,0.246892,0.244972,0.24468,0.245413,0.240796,0.240796,0.243806,0.240372,0.238413,0.239389,0.233786,0.237033,0.237859,0.237859,0.245119,0.242507,0.253618,0.270716,0.294248,0.320245,0.347113,0.370673,0.38244,0.405538,0.423134,0.462295
122,0.391956,0.371682,0.352794,0.329786,0.315801,0.302954,0.283064,0.267184,0.253148,0.245413,0.244534,0.244972,0.243806,0.245413,0.244972,0.241363,0.242794,0.242507,0.24468,0.245119,0.241221,0.243371,0.242794,0.244534,0.244826,0.241079,0.242077,0.242794,0.241648,0.24468,0.244242,0.244826,0.246743,0.248239,0.249448,0.249296,0.248691,0.246892,0.244826,0.24615,0.246892,0.244826,0.246446,0.241221,0.240231,0.239949,0.234054,0.236213,0.235263,0.236896,0.235128,0.237308,0.23635,0.241648,0.240654,0.251903,0.264425,0.288446,0.318255,0.347703,0.369336,0.384957,0.399994,0.421827,0.464392
121,0.391581,0.373717,0.346526,0.332193,0.315558,0.297238,0.279015,0.261554,0.251439,0.243661,0.24468,0.243516,0.242794,0.245119,0.24615,0.243806,0.243951,0.241791,0.240796,0.241648,0.240372,0.243371,0.242794,0.244826,0.241363,0.243371,0.243661,0.242938,0.241648,0.242507,0.243371,0.24556,0.244388,0.247041,0.244826,0.245707,0.247041,0.246002,0.247339,0.246298,0.243371,0.243082,0.240796,0.240513,0.237583,0.23246,0.236896,0.230368,0.231278,0.23352,0.233121,0.232328,0.234859,0.238413,0.239669,0.246892,0.263744,0.291318,0.316533,0.343619,0.364407,0.379957,0.396509,0.412481,0.454599
120,0.388241,0.370003,0.34247,0.327413,0.309127,0.291111,0.274159,0.254564,0.251903,0.240796,0.244242,0.243951,0.241363,0.241648,0.243082,0.241221,0.241363,0.240513,0.239109,0.241934,0.240796,0.239809,0.242794,0.243082,0.241791,0.24265,0.240231,0.241791,0.241079,0.243227,0.241934,0.244826,0.244972,0.246892,0.248239,0.247638,0.243516,0.244826,0.246298,0.243227,0.244242,0.242507,0.24009,0.236759,0.236077,0.230238,0.232328,0.221642,0.223455,0.224312,0.227932,0.229593,0.231409,0.235399,0.237033,0.250057,0.25973,0.28444,0.316778,0.343907,0.361832,0.376811,0.388241,0.410004,0.446181
119,0.378903,0.363437,0.335458,0.322515,0.302283,0.285232,0.274711,0.257283,0.244972,0.244972,0.241506,0.241506,0.242077,0.241506,0.241363,0.239249,0.239669,0.240372,0.237721,0.239669,0.238274,0.238413,0.239949,0.241934,0.239389,0.239389,0.239249,0.238691,0.239249,0.240513,0.240937,0.245119,0.243661,0.244826,0.242794,0.245855,0.244388,0.243661,0.243371,0.243082,0.24009,0.241079,0.235399,0.23392,0.230887,0.227805,0.227173,0.221762,0.22592,0.223212,0.221882,0.225175,0.2273,0.232196,0.235128,0.242507,0.258745,0.278635,0.308197,0.337392,0.354627,0.377854,0.386045,0.415831,0.443764
118,0.375086,0.359924,0.338228,0.315315,0.30206,0.289875,0.267708,0.25504,0.244388,0.238413,0.239389,0.240231,0.237308,0.240796,0.237998,0.237859,0.237033,0.239109,0.239949,0.237721,0.238413,0.23897,0.239949,0.241934,0.237583,0.239529,0.239109,0.237583,0.237308,0.238691,0.237171,0.240231,0.239949,0.241648,0.242507,0.24556,0.242794,0.244242,0.241934,0.238691,0.23392,0.232196,0.236486,0.225175,0.227679,0.224312,0.226922,0.219034,0.215123,0.217985,0.218683,0.225175,0.226045,0.228059,0.233653,0.237859,0.254406,0.277691,0.306124,0.331655,0.353708,0.3744,0.387506,0.410004,0.450103
