SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:51:42
Date and Time Ended,2022-Jun-08 18:52:27
Scan Name,Scan 63
Link Settings,
Reset RX After Applying Settings,false
Open Area,9661
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.243227,0.232592,0.203879,0.16299,0.126613,0.0792404,0.0395896,0.0177106,0.00651815,0.00181048,0.000448711,6.58045e-05,6.10361e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.09812e-06,1.54498e-05,6.92378e-05,0.000263981,0.000857652,0.00271801,0.00726475,0.0168905,0.036656,0.0631018,0.0959236,0.141385,0.182528,0.213441,0.235399,0.245266,0.249296,0.249448,0.250516,0.249752,0.249448,0.250057,0.251593
126,0.24265,0.230238,0.206033,0.162344,0.115868,0.0745122,0.0391956,0.0168453,0.00574226,0.0017505,0.00037499,5.98917e-05,4.95918e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,1.2398e-05,6.00824e-05,0.000238422,0.000778878,0.00250296,0.00666125,0.0148044,0.0330638,0.0603409,0.0952765,0.140996,0.179175,0.214223,0.232988,0.244972,0.248993,0.250057,0.250057,0.250057,0.250057,0.249752,0.250669
125,0.242077,0.225175,0.20088,0.160625,0.117127,0.0737608,0.0377019,0.0157536,0.00511807,0.0014992,0.000334363,4.654e-05,3.81476e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.81201e-06,8.86931e-06,5.33112e-05,0.000200179,0.000700198,0.00220493,0.00611658,0.0146096,0.0299433,0.0580326,0.091366,0.134868,0.177467,0.20887,0.235534,0.244242,0.248842,0.250363,0.248691,0.249448,0.249752,0.250363,0.250823
124,0.242363,0.223944,0.196354,0.160499,0.115054,0.0715948,0.0358538,0.0149068,0.00503834,0.00135061,0.000278859,3.91012e-05,2.95644e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,8.5832e-07,8.01099e-06,4.46326e-05,0.000168803,0.000616846,0.00206149,0.00560092,0.0134651,0.0286189,0.0557422,0.0899811,0.130444,0.172171,0.205207,0.230887,0.244242,0.248842,0.250057,0.249752,0.250516,0.25021,0.249752,0.252524
123,0.240654,0.223822,0.195324,0.150034,0.111393,0.0670037,0.0334008,0.0141454,0.00449941,0.00115091,0.000240616,3.52865e-05,2.57496e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.33516e-06,7.43877e-06,3.68124e-05,0.000142863,0.000545319,0.00183537,0.00504911,0.0124059,0.0270663,0.0520449,0.0863211,0.131028,0.172171,0.204286,0.231802,0.244096,0.24854,0.247788,0.249145,0.25021,0.249905,0.250057,0.25268
122,0.241506,0.227173,0.189451,0.148781,0.106222,0.0634242,0.0319471,0.0134571,0.00429417,0.00101787,0.000204852,2.8706e-05,2.00275e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,7.62951e-07,6.10361e-06,3.29976e-05,0.000125792,0.000494297,0.00169633,0.00477941,0.011388,0.0257347,0.0511864,0.0819024,0.126888,0.169534,0.202169,0.230757,0.242507,0.24854,0.248842,0.249448,0.2496,0.249448,0.249752,0.250516
121,0.240513,0.220924,0.185002,0.148781,0.102681,0.0643105,0.0286931,0.0128852,0.00390393,0.000919833,0.000179866,2.67033e-05,2.47959e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,3.71939e-06,2.56542e-05,0.000110819,0.000446136,0.00151732,0.00438287,0.0109173,0.0241008,0.0503558,0.0812042,0.125527,0.161895,0.200486,0.227805,0.243227,0.247788,0.250057,0.249145,0.25021,0.2496,0.250516,0.252992
120,0.239249,0.220924,0.187715,0.147975,0.0947476,0.0588666,0.0268727,0.0112693,0.0035461,0.000832761,0.000160887,2.27932e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,4.38697e-06,2.13626e-05,9.58457e-05,0.00036965,0.00138046,0.0039828,0.0102704,0.0222642,0.04868,0.0811077,0.121758,0.159686,0.199607,0.225796,0.243082,0.248239,0.249296,0.248993,0.249145,0.248993,0.249752,0.253148
119,0.238136,0.217753,0.187286,0.141728,0.0949673,0.0567934,0.0274141,0.010478,0.00318132,0.00074197,0.000141241,1.8883e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.33791e-06,1.97414e-05,8.74533e-05,0.000347143,0.00128367,0.00367609,0.00966205,0.0221618,0.0458312,0.0797496,0.117261,0.161639,0.198063,0.225671,0.240231,0.24854,0.249296,0.250057,0.2496,0.249752,0.249752,0.253461
118,0.236077,0.219504,0.185588,0.144478,0.0918578,0.0550307,0.024553,0.00970555,0.00287556,0.000675402,0.000124361,1.41146e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,3.62402e-06,1.54498e-05,7.7821e-05,0.000306992,0.00111276,0.00340295,0.00886279,0.021112,0.0441515,0.0754594,0.116527,0.158389,0.193661,0.222243,0.241221,0.24719,0.249448,0.25021,0.250057,0.25021,0.249752,0.25409
