SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:32:53
Date and Time Ended,2022-Jun-08 20:33:39
Scan Name,Scan 189
Link Settings,
Reset RX After Applying Settings,false
Open Area,1716
Horizontal Opening,31
Horizontal Percentage,47.69
Vertical Opening,42
Vertical Percentage,15.69
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.382798,0.353403,0.341328,0.34076,0.327675,0.294037,0.277879,0.258419,0.250669,0.24468,0.243806,0.243516,0.246298,0.244388,0.244826,0.247788,0.244826,0.245855,0.244826,0.246002,0.246002,0.246892,0.244242,0.246595,0.245707,0.244972,0.245413,0.24265,0.244096,0.243082,0.243227,0.244096,0.24222,0.241934,0.237721,0.23883,0.237308,0.233387,0.232328,0.228059,0.223699,0.226295,0.218567,0.214897,0.214223,0.211895,0.205929,0.202169,0.205002,0.204592,0.205105,0.204899,0.209297,0.20887,0.215349,0.221402,0.235534,0.264084,0.297886,0.333817,0.359293,0.372697,0.386045,0.405538,0.428894
126,0.377854,0.35038,0.339349,0.334909,0.318998,0.300289,0.273976,0.258909,0.245855,0.245119,0.244096,0.242794,0.242938,0.245119,0.24265,0.244972,0.243516,0.244242,0.243516,0.24468,0.246298,0.243661,0.244972,0.244972,0.245855,0.243806,0.243082,0.242363,0.241791,0.242507,0.241221,0.241506,0.241934,0.23883,0.236759,0.23567,0.23392,0.228696,0.226796,0.22309,0.222605,0.220212,0.216144,0.21603,0.212115,0.20029,0.200978,0.203778,0.202769,0.198543,0.197967,0.200781,0.204797,0.207599,0.21501,0.221044,0.23392,0.262897,0.290905,0.330851,0.353708,0.370338,0.381728,0.39498,0.426216
125,0.369669,0.345941,0.335458,0.330851,0.316289,0.297454,0.280544,0.255517,0.246002,0.242507,0.243951,0.243661,0.241648,0.243227,0.24265,0.243227,0.243082,0.244096,0.243227,0.244242,0.244096,0.246298,0.240796,0.245413,0.243227,0.242938,0.242363,0.243371,0.241648,0.236486,0.239249,0.24009,0.238274,0.23897,0.235128,0.235399,0.233653,0.231278,0.226545,0.222605,0.2188,0.216831,0.211349,0.209833,0.205105,0.202069,0.198639,0.19711,0.193936,0.197967,0.195604,0.19711,0.201077,0.205413,0.214672,0.221282,0.234054,0.261721,0.295949,0.32663,0.353708,0.37202,0.382084,0.396509,0.432061
124,0.370003,0.341613,0.333003,0.327413,0.319247,0.298755,0.268762,0.252836,0.244388,0.243371,0.241506,0.241363,0.241506,0.242507,0.24265,0.243371,0.24265,0.24265,0.24468,0.244534,0.244388,0.244972,0.241506,0.243227,0.242363,0.239949,0.239109,0.24222,0.242077,0.239249,0.239389,0.239809,0.238552,0.235941,0.233254,0.234054,0.230109,0.2273,0.225547,0.224189,0.217637,0.215576,0.208763,0.210805,0.201671,0.198639,0.192932,0.190953,0.191042,0.191668,0.186773,0.194489,0.197871,0.20287,0.206033,0.217753,0.226545,0.260225,0.28865,0.324559,0.35038,0.36376,0.375086,0.392331,0.423572
123,0.364407,0.342756,0.331119,0.32663,0.313625,0.289466,0.268059,0.250823,0.244388,0.239389,0.239109,0.240513,0.241934,0.242507,0.241506,0.243082,0.241506,0.243082,0.243951,0.24265,0.242938,0.241934,0.241506,0.24265,0.240513,0.238274,0.241363,0.240654,0.237721,0.23897,0.239669,0.238552,0.237721,0.234859,0.233653,0.230497,0.228059,0.224558,0.220567,0.218334,0.214447,0.20919,0.204388,0.205002,0.195138,0.192478,0.19275,0.18806,0.184087,0.188579,0.18884,0.192207,0.194304,0.199413,0.20887,0.212115,0.224681,0.252058,0.286229,0.318008,0.344486,0.360558,0.37543,0.393084,0.42666
122,0.359608,0.337392,0.32637,0.32125,0.303628,0.285034,0.26597,0.246298,0.24222,0.239389,0.23897,0.241363,0.238413,0.239109,0.24009,0.240372,0.24222,0.240937,0.241079,0.240796,0.24265,0.241363,0.240372,0.241648,0.239809,0.238691,0.237998,0.238413,0.236486,0.234859,0.236759,0.235805,0.235128,0.232988,0.230238,0.229336,0.225547,0.222002,0.219269,0.2188,0.206866,0.207284,0.199704,0.195978,0.193936,0.187629,0.186944,0.182936,0.183263,0.184004,0.183839,0.185757,0.19357,0.194581,0.201275,0.208551,0.225299,0.243516,0.277691,0.320747,0.34247,0.364732,0.370673,0.393084,0.413731
121,0.35068,0.332193,0.322261,0.310063,0.303178,0.28444,0.26256,0.24615,0.239949,0.238691,0.236486,0.238136,0.238552,0.23897,0.239669,0.237998,0.239109,0.23883,0.238552,0.24009,0.240513,0.239809,0.237998,0.239949,0.239109,0.236077,0.237859,0.237033,0.234054,0.23392,0.235399,0.232328,0.232328,0.23154,0.230109,0.225175,0.225052,0.217753,0.210696,0.212225,0.20287,0.205105,0.194674,0.193114,0.185337,0.184087,0.181076,0.180358,0.177237,0.174667,0.17793,0.179804,0.184918,0.189101,0.19835,0.20449,0.220924,0.240231,0.274527,0.314588,0.340194,0.354014,0.367678,0.38714,0.411652
120,0.35008,0.329255,0.317761,0.313145,0.304757,0.280352,0.259565,0.242938,0.237859,0.23567,0.235805,0.237171,0.23635,0.238691,0.238552,0.237308,0.237859,0.239529,0.239669,0.239669,0.238691,0.23897,0.238552,0.240937,0.236623,0.233254,0.234321,0.235128,0.233254,0.235941,0.231017,0.232724,0.23154,0.227679,0.226545,0.220686,0.221642,0.216946,0.210913,0.205002,0.200781,0.19951,0.191488,0.191668,0.182691,0.179725,0.172897,0.173557,0.174073,0.173263,0.173483,0.176094,0.182528,0.185337,0.191488,0.203172,0.215462,0.243082,0.274527,0.306812,0.334909,0.351583,0.364407,0.386045,0.416677
119,0.345941,0.323023,0.312428,0.307503,0.29767,0.27508,0.254248,0.239249,0.230238,0.233254,0.235399,0.234724,0.234054,0.235941,0.237171,0.234859,0.23897,0.236486,0.233786,0.234724,0.234724,0.23459,0.235941,0.237171,0.235399,0.235399,0.23352,0.232988,0.229722,0.229464,0.22844,0.230887,0.229593,0.2273,0.224804,0.216946,0.215123,0.213553,0.206344,0.204388,0.200388,0.193661,0.186773,0.181799,0.181638,0.174073,0.176778,0.167455,0.170026,0.163903,0.167045,0.176625,0.177083,0.180041,0.186179,0.198159,0.205619,0.232196,0.264595,0.300951,0.336284,0.345941,0.362152,0.372697,0.402351
118,0.340194,0.319247,0.309361,0.303628,0.290492,0.269825,0.253933,0.236896,0.236077,0.230887,0.233653,0.232856,0.23459,0.235128,0.235534,0.236077,0.235263,0.233653,0.234994,0.234724,0.237308,0.236896,0.234724,0.236896,0.23352,0.231409,0.229336,0.225052,0.228696,0.226922,0.227552,0.228823,0.224928,0.222605,0.219621,0.218683,0.213887,0.21048,0.205723,0.194212,0.190332,0.190686,0.180836,0.177007,0.171235,0.168765,0.170026,0.16576,0.163576,0.15888,0.164166,0.166299,0.172461,0.176625,0.186688,0.194304,0.205929,0.232856,0.265109,0.30273,0.333545,0.346526,0.362793,0.368671,0.409594
