SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:17:50
Date and Time Ended,2022-Jun-08 20:18:43
Scan Name,Scan 170
Link Settings,
Reset RX After Applying Settings,false
Open Area,2869
Horizontal Opening,36
Horizontal Percentage,55.38
Vertical Opening,96
Vertical Percentage,37.25
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.378903,0.364732,0.348887,0.322261,0.297022,0.281508,0.26006,0.246298,0.235399,0.229207,0.225423,0.22592,0.225299,0.227173,0.225299,0.2273,0.228313,0.228059,0.228951,0.226796,0.231017,0.230238,0.230238,0.233121,0.23352,0.233653,0.231278,0.233786,0.235399,0.231802,0.236077,0.232328,0.237446,0.235805,0.234187,0.232064,0.227426,0.220449,0.213999,0.206033,0.199219,0.18884,0.179568,0.18188,0.175265,0.170949,0.17297,0.17693,0.173704,0.182854,0.182936,0.187715,0.189364,0.198159,0.204388,0.213887,0.228059,0.247489,0.271614,0.29767,0.330051,0.35098,0.371009,0.397664,0.423134
126,0.366036,0.363437,0.33656,0.318008,0.296592,0.271975,0.257121,0.243227,0.233121,0.2273,0.220924,0.224312,0.223944,0.222726,0.224312,0.223822,0.222243,0.225175,0.224558,0.228059,0.228823,0.22844,0.230757,0.230238,0.229336,0.232856,0.233254,0.228568,0.227805,0.230497,0.233387,0.231148,0.231802,0.230497,0.235399,0.229079,0.217985,0.216373,0.206448,0.194304,0.19749,0.183018,0.177007,0.167523,0.172388,0.161639,0.169885,0.166977,0.17145,0.173483,0.178317,0.180836,0.188492,0.193845,0.198928,0.207705,0.220567,0.24556,0.271975,0.299849,0.329786,0.351583,0.361832,0.382798,0.425773
125,0.364083,0.356168,0.32952,0.313385,0.28967,0.270895,0.252836,0.243951,0.23392,0.222605,0.218917,0.222122,0.220212,0.221163,0.223334,0.220093,0.219504,0.223334,0.219975,0.221163,0.223944,0.223212,0.224312,0.228313,0.229593,0.22642,0.224928,0.226045,0.222848,0.231017,0.226796,0.230627,0.228186,0.226545,0.227048,0.219975,0.220686,0.208339,0.202669,0.192569,0.183263,0.178239,0.164826,0.168418,0.158942,0.1641,0.162796,0.15981,0.165292,0.161959,0.165026,0.178007,0.182528,0.182204,0.192569,0.203373,0.216946,0.239389,0.270537,0.299192,0.324302,0.343619,0.354627,0.382798,0.425773
124,0.359608,0.343619,0.33409,0.310769,0.287636,0.268234,0.248842,0.236759,0.228059,0.223944,0.219621,0.219504,0.220567,0.219739,0.217406,0.219504,0.218567,0.221642,0.219857,0.222122,0.221882,0.222002,0.224804,0.226295,0.222002,0.221282,0.224804,0.225671,0.219739,0.227173,0.227173,0.222122,0.223822,0.228186,0.219034,0.214672,0.212776,0.194674,0.197871,0.180279,0.178472,0.163837,0.166299,0.161067,0.162925,0.158512,0.158389,0.159375,0.159935,0.164893,0.159004,0.168696,0.171737,0.181076,0.19042,0.193023,0.214784,0.239949,0.265281,0.291526,0.319995,0.34076,0.360558,0.384957,0.421827
123,0.364083,0.349483,0.327937,0.304531,0.282478,0.267184,0.245266,0.23392,0.224067,0.220093,0.216831,0.217061,0.212225,0.217985,0.215123,0.215462,0.217291,0.217753,0.216831,0.219386,0.220567,0.217291,0.223699,0.224558,0.225175,0.218917,0.220805,0.223822,0.217176,0.217522,0.221762,0.215236,0.222484,0.222002,0.222726,0.213664,0.200388,0.198159,0.190597,0.173851,0.174444,0.166096,0.160185,0.153291,0.149052,0.151309,0.150365,0.148781,0.147283,0.159189,0.161321,0.166705,0.168211,0.181638,0.182285,0.196731,0.211567,0.23154,0.263404,0.289466,0.307734,0.341328,0.351281,0.382084,0.410004
122,0.355242,0.341328,0.322008,0.300951,0.276566,0.259401,0.243661,0.233387,0.222002,0.217176,0.214672,0.213108,0.212005,0.215689,0.212225,0.21501,0.214111,0.215462,0.212997,0.216946,0.216831,0.214447,0.216602,0.221163,0.2188,0.222243,0.22033,0.219975,0.215349,0.218683,0.219504,0.217291,0.215123,0.216259,0.215462,0.201473,0.191488,0.193478,0.184253,0.169184,0.165159,0.150199,0.143768,0.149925,0.145607,0.145143,0.139081,0.146179,0.148242,0.146966,0.149815,0.154273,0.16576,0.173704,0.181236,0.187887,0.206344,0.227932,0.256477,0.287838,0.308429,0.331119,0.343907,0.373717,0.409185
121,0.347113,0.338507,0.310769,0.287838,0.268586,0.252992,0.236896,0.22309,0.2188,0.214672,0.211022,0.207599,0.212997,0.212665,0.211895,0.210048,0.210588,0.212445,0.211786,0.213553,0.213108,0.210048,0.217522,0.211895,0.215803,0.216716,0.212555,0.218334,0.215349,0.20919,0.213108,0.211458,0.207179,0.213441,0.208763,0.202669,0.187801,0.186264,0.177544,0.162087,0.159066,0.146336,0.145763,0.141434,0.142023,0.139889,0.138564,0.141777,0.134337,0.144938,0.144223,0.153234,0.156036,0.168557,0.17855,0.185504,0.199899,0.222848,0.250977,0.283064,0.305667,0.325591,0.340194,0.36376,0.407556
120,0.338507,0.332733,0.31219,0.286029,0.267883,0.249905,0.23567,0.224067,0.213775,0.205826,0.204797,0.210805,0.206448,0.20887,0.207599,0.208021,0.209511,0.207705,0.207389,0.208976,0.208339,0.210588,0.213219,0.212887,0.210805,0.212997,0.211895,0.209725,0.211131,0.203071,0.208021,0.211022,0.208763,0.206657,0.204184,0.192207,0.190243,0.172533,0.161384,0.158512,0.146336,0.142765,0.131196,0.127124,0.130735,0.125951,0.13217,0.132812,0.137725,0.134425,0.138987,0.148673,0.157113,0.154973,0.170522,0.183674,0.198254,0.217753,0.24854,0.28016,0.304079,0.322515,0.343619,0.359608,0.396509
119,0.336008,0.321502,0.30073,0.276753,0.263404,0.246298,0.224558,0.21603,0.213108,0.203373,0.206553,0.203575,0.208763,0.206033,0.205619,0.206137,0.206241,0.207494,0.208233,0.206344,0.203575,0.206344,0.209083,0.205413,0.20919,0.210913,0.209404,0.20994,0.200781,0.205723,0.19951,0.198928,0.206448,0.201275,0.19835,0.19122,0.177007,0.169394,0.154156,0.150863,0.139555,0.14008,0.124572,0.12289,0.123558,0.119694,0.125758,0.12844,0.126848,0.134646,0.132812,0.143115,0.14976,0.158942,0.166909,0.176701,0.191131,0.212115,0.242507,0.272517,0.297022,0.317269,0.334909,0.362472,0.395361
118,0.333274,0.31219,0.29832,0.265797,0.258909,0.237583,0.220686,0.216602,0.210264,0.204592,0.199316,0.200978,0.201077,0.204797,0.202069,0.201275,0.202269,0.201374,0.203071,0.203172,0.203373,0.199704,0.206241,0.203981,0.20697,0.20919,0.199899,0.204388,0.202169,0.199704,0.199899,0.19835,0.20088,0.188666,0.188579,0.180916,0.169254,0.155858,0.151365,0.140996,0.139176,0.130195,0.120292,0.121722,0.112125,0.120151,0.11753,0.125181,0.11952,0.1297,0.132255,0.137725,0.143869,0.151477,0.160436,0.169745,0.186518,0.213887,0.237171,0.263913,0.292986,0.313865,0.330584,0.358978,0.399604
