SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:00:20
Date and Time Ended,2022-Jun-08 20:01:09
Scan Name,Scan 148
Link Settings,
Reset RX After Applying Settings,false
Open Area,2777
Horizontal Opening,49
Horizontal Percentage,75.38
Vertical Opening,50
Vertical Percentage,18.82
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.400385,0.390834,0.386045,0.356478,0.332193,0.304531,0.291941,0.276007,0.259073,0.251903,0.2496,0.249448,0.247638,0.248088,0.250669,0.249448,0.249145,0.248993,0.249448,0.248088,0.249448,0.248691,0.250057,0.247339,0.247638,0.25021,0.248389,0.24854,0.247041,0.250363,0.249752,0.249448,0.248691,0.247489,0.249145,0.249145,0.248389,0.249752,0.25113,0.250516,0.249752,0.250363,0.249905,0.246446,0.249296,0.249905,0.25021,0.25021,0.2496,0.250363,0.250363,0.250363,0.248239,0.248239,0.252992,0.264084,0.279777,0.298755,0.32585,0.345941,0.37202,0.388978,0.400385,0.421827,0.458672
126,0.399214,0.391581,0.379957,0.35249,0.330051,0.306812,0.287838,0.273976,0.262729,0.252368,0.25021,0.249145,0.248691,0.25021,0.247938,0.247788,0.250363,0.247938,0.25021,0.247938,0.248842,0.249752,0.250057,0.247938,0.24854,0.248842,0.248239,0.249448,0.250977,0.250516,0.248088,0.253148,0.2496,0.247339,0.2496,0.249296,0.248088,0.250977,0.250057,0.25021,0.250516,0.249296,0.250669,0.250516,0.249752,0.250669,0.250057,0.249905,0.24854,0.248842,0.248993,0.251285,0.248993,0.25021,0.25113,0.263574,0.279205,0.300509,0.322008,0.34859,0.369003,0.383874,0.400777,0.425331,0.458159
125,0.395743,0.38714,0.376465,0.356168,0.32689,0.308894,0.287636,0.26947,0.256799,0.25268,0.24615,0.247938,0.247938,0.248993,0.248389,0.249296,0.246298,0.249296,0.247489,0.249448,0.249448,0.248239,0.24854,0.247938,0.249905,0.248842,0.249296,0.24854,0.249905,0.248993,0.246743,0.248088,0.25021,0.250057,0.249145,0.250057,0.250057,0.246892,0.248691,0.248088,0.249448,0.250057,0.249145,0.249752,0.250823,0.250057,0.249145,0.249752,0.248389,0.24719,0.250057,0.24854,0.248389,0.2496,0.252836,0.260722,0.274895,0.296807,0.324046,0.344776,0.367678,0.383156,0.404337,0.422262,0.451094
124,0.390461,0.380663,0.368671,0.35008,0.31875,0.304757,0.279586,0.269825,0.256799,0.249145,0.248239,0.248389,0.246892,0.249296,0.245855,0.246595,0.249905,0.247489,0.247638,0.248088,0.248691,0.2496,0.246892,0.248389,0.247489,0.247489,0.249145,0.246892,0.252058,0.248691,0.249448,0.250823,0.25021,0.251439,0.250823,0.25021,0.25021,0.250669,0.248993,0.247489,0.25021,0.248389,0.248691,0.250057,0.251285,0.247489,0.249145,0.249905,0.247938,0.248389,0.24854,0.248389,0.248088,0.24854,0.25268,0.26006,0.277127,0.295949,0.319995,0.344776,0.365382,0.383156,0.399994,0.415831,0.451094
123,0.390089,0.378203,0.366363,0.347998,0.321755,0.294037,0.281121,0.270359,0.255676,0.250516,0.248088,0.247638,0.245707,0.24719,0.248088,0.245855,0.246892,0.246595,0.245707,0.248088,0.24854,0.249145,0.248239,0.248842,0.248842,0.249448,0.249448,0.248389,0.248993,0.248389,0.248993,0.249145,0.248993,0.250516,0.248993,0.249448,0.250363,0.25021,0.250057,0.250516,0.250363,0.249296,0.249296,0.250057,0.249296,0.248239,0.247638,0.246892,0.248993,0.245707,0.248239,0.243951,0.248239,0.246002,0.250057,0.257931,0.273427,0.293195,0.316289,0.339912,0.362152,0.381728,0.396893,0.41838,0.449609
122,0.38714,0.375774,0.362793,0.340477,0.316045,0.294248,0.279205,0.266489,0.256316,0.248088,0.24615,0.246298,0.245119,0.247489,0.24719,0.24615,0.245119,0.24556,0.24615,0.247938,0.246595,0.247489,0.246446,0.246892,0.246446,0.247489,0.24854,0.248691,0.248389,0.247638,0.248239,0.248239,0.249905,0.248993,0.25021,0.248239,0.249752,0.249448,0.250669,0.249905,0.248993,0.24719,0.249145,0.250977,0.250057,0.246892,0.247339,0.245707,0.2496,0.246298,0.247041,0.244826,0.246298,0.246298,0.248239,0.254248,0.270537,0.291733,0.317515,0.338787,0.361194,0.376811,0.395743,0.421827,0.448624
121,0.38244,0.370673,0.360876,0.341898,0.314106,0.288446,0.276753,0.263235,0.247339,0.246892,0.245266,0.246743,0.246595,0.24615,0.24615,0.244826,0.245707,0.24556,0.246595,0.246446,0.246595,0.246892,0.246298,0.244826,0.246595,0.246892,0.247041,0.246595,0.246892,0.248691,0.248691,0.248088,0.24854,0.247788,0.248842,0.248239,0.25021,0.249145,0.249905,0.247938,0.247788,0.249296,0.247788,0.249145,0.247638,0.247489,0.246595,0.246446,0.246743,0.246002,0.24719,0.246298,0.24556,0.246002,0.248993,0.255199,0.269647,0.287434,0.318255,0.337114,0.359608,0.375774,0.390834,0.417527,0.450103
120,0.378903,0.369003,0.358978,0.335458,0.306124,0.28663,0.273793,0.258582,0.249905,0.244534,0.244972,0.246743,0.245413,0.245855,0.244388,0.245413,0.243661,0.24468,0.244972,0.244972,0.246298,0.246446,0.245707,0.243951,0.245855,0.24556,0.246743,0.245413,0.247041,0.247339,0.24556,0.24854,0.248239,0.248389,0.247938,0.249296,0.250669,0.25021,0.247339,0.248239,0.248691,0.250823,0.248993,0.246595,0.247489,0.244388,0.245855,0.244826,0.243951,0.245855,0.245413,0.243951,0.243082,0.243806,0.247638,0.255836,0.268762,0.28865,0.311241,0.332193,0.361513,0.372358,0.390089,0.411652,0.448624
119,0.379253,0.367678,0.357724,0.330318,0.307503,0.285034,0.267359,0.26039,0.246298,0.244388,0.243806,0.244972,0.242938,0.245119,0.242938,0.244242,0.24615,0.244826,0.243951,0.24265,0.246002,0.24615,0.244972,0.24265,0.245855,0.24468,0.246892,0.243806,0.24615,0.245707,0.246595,0.24615,0.248239,0.247339,0.24719,0.248842,0.247638,0.249752,0.248389,0.249145,0.249448,0.246595,0.24854,0.24556,0.244826,0.24556,0.243951,0.243661,0.242938,0.244242,0.242507,0.243227,0.242938,0.243951,0.245707,0.253776,0.269115,0.289875,0.313385,0.333817,0.35432,0.372697,0.388609,0.411239,0.450103
118,0.374743,0.364083,0.354014,0.330584,0.304304,0.282284,0.26841,0.257768,0.246892,0.243516,0.241934,0.242507,0.243371,0.245855,0.243516,0.243806,0.241934,0.242794,0.243371,0.24009,0.242363,0.243516,0.242938,0.243227,0.244388,0.243661,0.243951,0.244826,0.245707,0.244534,0.24615,0.246298,0.248239,0.249145,0.247638,0.247938,0.247489,0.248842,0.248389,0.246595,0.24719,0.247489,0.246743,0.24556,0.243082,0.24265,0.242938,0.238413,0.239529,0.243371,0.24222,0.23897,0.242938,0.243227,0.244826,0.248993,0.263066,0.286229,0.307503,0.330318,0.351281,0.371682,0.389348,0.412481,0.445695
