SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:37:02
Date and Time Ended,2022-Jun-08 18:37:51
Scan Name,Scan 44
Link Settings,
Reset RX After Applying Settings,false
Open Area,10190
Horizontal Opening,48
Horizontal Percentage,73.85
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.243661,0.226796,0.199025,0.159375,0.116627,0.0723153,0.0413314,0.0214582,0.0105846,0.0040178,0.00155737,0.000516327,0.00014992,2.99458e-05,4.48234e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,5.43603e-06,5.35973e-05,0.000358682,0.0017401,0.00660891,0.020085,0.0465447,0.0926683,0.148511,0.203071,0.232988,0.246298,0.249296,0.249752,0.249448,0.248993,0.250057,0.250057
126,0.24265,0.226045,0.195045,0.14835,0.107816,0.066807,0.0385718,0.0198533,0.00981016,0.00369011,0.00147765,0.000477321,0.000122454,2.69894e-05,4.38697e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,5.24529e-06,4.90196e-05,0.000294499,0.00156729,0.00601864,0.0183026,0.0441658,0.0898232,0.147442,0.198543,0.232196,0.24556,0.249296,0.250057,0.250057,0.249905,0.248842,0.249905
125,0.241648,0.223699,0.192478,0.146336,0.104675,0.0652531,0.036997,0.0189882,0.00907325,0.00349517,0.00132315,0.00041762,0.000109007,2.27932e-05,4.38697e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,3.33791e-06,3.46189e-05,0.000266938,0.00134537,0.00547465,0.0173226,0.0424493,0.0860672,0.14163,0.198254,0.229722,0.244972,0.248691,0.24854,0.25021,0.249296,0.249448,0.251285
124,0.241221,0.224804,0.191847,0.145659,0.10359,0.0622105,0.0361385,0.0172163,0.00846933,0.0033855,0.001252,0.00036202,0.000102903,2.17441e-05,3.71939e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.38422e-06,2.92782e-05,0.000231842,0.00121204,0.0050679,0.0161467,0.039498,0.0799832,0.138798,0.191488,0.229593,0.244242,0.248993,0.250363,0.249752,0.2496,0.249145,0.250823
123,0.240654,0.218334,0.186433,0.141581,0.100985,0.0598034,0.0323074,0.0166576,0.00736918,0.00298772,0.00117695,0.000333505,7.80117e-05,1.81201e-05,3.14717e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.09812e-06,2.67033e-05,0.000214294,0.00102541,0.00459115,0.0156963,0.0397086,0.0802653,0.134161,0.1872,0.227426,0.243661,0.24854,0.249752,0.249145,0.249752,0.25021,0.250669
122,0.240937,0.218334,0.186773,0.140464,0.096036,0.0577462,0.0315388,0.0157204,0.00726526,0.00273938,0.00108263,0.000308423,7.11452e-05,1.35424e-05,1.81201e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.67033e-06,2.15534e-05,0.000168898,0.000895323,0.00428492,0.0144483,0.0375292,0.0791027,0.133505,0.182285,0.22617,0.244242,0.248239,0.249905,0.25021,0.250363,0.248993,0.251439
121,0.239529,0.215349,0.182447,0.133942,0.0912439,0.0558639,0.0302127,0.0150188,0.00675106,0.00260758,0.000938716,0.000266365,7.03822e-05,1.19211e-05,2.7657e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.5259e-06,1.62127e-05,0.000143816,0.000850881,0.00387446,0.0132388,0.0351643,0.071695,0.129865,0.18601,0.227048,0.242507,0.248239,0.248993,0.2496,0.249296,0.250057,0.251439
120,0.23897,0.215349,0.179962,0.13217,0.0946819,0.0547732,0.027259,0.0137558,0.00679418,0.00232576,0.000881495,0.000225261,5.97963e-05,9.63226e-06,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,7.62951e-07,1.56405e-05,0.000129797,0.000789368,0.00351358,0.0125155,0.033303,0.0727003,0.124838,0.18351,0.223212,0.242507,0.24854,0.249752,0.249905,0.250057,0.250057,0.252058
119,0.236896,0.212445,0.177237,0.131449,0.0909198,0.0500665,0.027664,0.0137665,0.00625076,0.00221895,0.000777256,0.000211051,5.51232e-05,8.20172e-06,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,6.67582e-07,1.12535e-05,0.000108053,0.000718032,0.0032866,0.0120391,0.0317146,0.0716449,0.125258,0.177621,0.222243,0.242507,0.248239,0.248993,0.249145,0.2496,0.2496,0.252213
118,0.236213,0.212335,0.174891,0.12499,0.08654,0.0484784,0.0257444,0.0121689,0.00578021,0.00207389,0.000732338,0.000201133,4.49187e-05,7.3434e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.2398e-06,1.01091e-05,0.000112249,0.000640879,0.00306477,0.0109269,0.0294523,0.0687469,0.118585,0.17519,0.218683,0.241221,0.248691,0.2496,0.249448,0.250363,0.249905,0.25268
