SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:11:33
Date and Time Ended,2022-Jun-08 18:12:20
Scan Name,Scan 10
Link Settings,
Reset RX After Applying Settings,false
Open Area,8925
Horizontal Opening,42
Horizontal Percentage,63.08
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.228059,0.205723,0.176549,0.141875,0.103146,0.0711471,0.0450251,0.0265315,0.0136182,0.00637331,0.00303511,0.00100109,0.000370222,0.000108148,2.19348e-05,4.19623e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.52865e-06,2.95644e-05,0.000134661,0.000423152,0.00119306,0.00307364,0.00626741,0.0124819,0.021721,0.034635,0.0568407,0.0808834,0.111545,0.142319,0.17319,0.20088,0.223577,0.237171,0.247041,0.25504
126,0.225671,0.203981,0.177083,0.139698,0.102732,0.0714076,0.0439903,0.0252726,0.0130523,0.00598325,0.00276904,0.000929274,0.000328069,0.000102712,2.2221e-05,4.38697e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.7657e-06,2.45098e-05,0.000119783,0.000395209,0.00110437,0.00280919,0.00604524,0.011682,0.0205785,0.0340562,0.0557574,0.0786168,0.111152,0.137818,0.171092,0.198928,0.222364,0.236213,0.247041,0.256799
125,0.226796,0.203575,0.172824,0.137771,0.100637,0.0677462,0.042849,0.0244242,0.0124648,0.00578937,0.002533,0.000835145,0.0003089,8.44968e-05,2.13626e-05,3.81476e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.7657e-06,1.89784e-05,0.000100423,0.000361543,0.00105516,0.00269598,0.00547827,0.010942,0.0198842,0.0335815,0.0527895,0.0766599,0.107703,0.135897,0.167866,0.198928,0.221402,0.235263,0.245855,0.256156
124,0.226295,0.204184,0.173263,0.136078,0.099561,0.0665357,0.0413105,0.0239585,0.0121261,0.00536736,0.00244116,0.000844778,0.000275425,8.29709e-05,1.53544e-05,3.14717e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.57496e-06,1.68803e-05,8.61181e-05,0.000299744,0.000902476,0.00252451,0.00537346,0.010755,0.0192388,0.0307549,0.0522975,0.0767604,0.104037,0.13805,0.166434,0.196542,0.218917,0.236623,0.24615,0.255676
123,0.224312,0.203071,0.170097,0.136395,0.0986973,0.0656927,0.0402391,0.0226433,0.0116903,0.00530318,0.00235466,0.000767147,0.000245289,6.49462e-05,1.32563e-05,2.28885e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.38422e-06,1.66896e-05,7.8584e-05,0.000300317,0.000783837,0.00238394,0.00490358,0.0102874,0.0183608,0.0302127,0.0497321,0.0752515,0.102347,0.132469,0.166977,0.194952,0.219386,0.233786,0.246002,0.256638
122,0.222122,0.201572,0.168626,0.133592,0.096534,0.0647477,0.0393009,0.0219022,0.0111351,0.00509623,0.00224603,0.00070449,0.000230983,6.21805e-05,1.24933e-05,3.0518e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,1.46868e-05,7.55322e-05,0.000281243,0.000807393,0.00212329,0.00465715,0.00989405,0.0175167,0.0300025,0.0483468,0.0731679,0.102271,0.132512,0.166231,0.193845,0.217522,0.232328,0.246595,0.257768
121,0.222484,0.201572,0.168905,0.129947,0.0949452,0.0632089,0.0385536,0.0216716,0.0106551,0.0048703,0.00208295,0.000632391,0.000232986,4.74937e-05,1.2398e-05,2.38422e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.81201e-06,1.28748e-05,6.57092e-05,0.000255207,0.00078603,0.00206855,0.0046232,0.00933185,0.0171256,0.0291567,0.0477605,0.0705223,0.0998766,0.131618,0.166841,0.191757,0.218101,0.23459,0.246298,0.256799
120,0.222848,0.197299,0.167592,0.128118,0.0914068,0.0621067,0.0371952,0.0207242,0.0104651,0.00452754,0.00202745,0.000610456,0.000199607,4.70169e-05,8.10636e-06,2.47959e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,8.86931e-06,5.39788e-05,0.000233272,0.000713931,0.00184176,0.00434386,0.00864286,0.0162945,0.0279605,0.0478777,0.0692935,0.0990793,0.129414,0.161384,0.189627,0.217291,0.235399,0.246298,0.257931
119,0.221522,0.19551,0.165292,0.129087,0.0897445,0.0616672,0.0364829,0.0198101,0.0100927,0.00439984,0.00186036,0.000589189,0.000177005,4.79706e-05,7.43877e-06,1.43053e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,6.96193e-06,4.74937e-05,0.000204566,0.000628481,0.00164054,0.00385557,0.00825727,0.0155662,0.0286529,0.046784,0.0674006,0.0981063,0.126496,0.159127,0.190953,0.21333,0.233387,0.244534,0.257768
118,0.219739,0.195697,0.166841,0.125913,0.0886183,0.059786,0.0353891,0.0196297,0.00951459,0.00413491,0.00179246,0.000553044,0.000171855,3.97688e-05,8.39246e-06,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,7.62951e-06,4.44419e-05,0.000175479,0.00060235,0.00171225,0.00366999,0.00805257,0.0145836,0.0261187,0.0444775,0.0647272,0.0956995,0.125835,0.157173,0.188406,0.21603,0.231671,0.246298,0.258582
