SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:18:43
Date and Time Ended,2022-Jun-08 20:19:32
Scan Name,Scan 171
Link Settings,
Reset RX After Applying Settings,false
Open Area,3056
Horizontal Opening,37
Horizontal Percentage,56.92
Vertical Opening,66
Vertical Percentage,25.88
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.359924,0.346819,0.334635,0.309127,0.296163,0.283456,0.261554,0.245413,0.22844,0.225175,0.222969,0.221882,0.223212,0.225671,0.222969,0.224312,0.221163,0.222726,0.223577,0.224804,0.221044,0.225299,0.224804,0.224189,0.228186,0.227173,0.229079,0.228568,0.23154,0.23246,0.234054,0.237033,0.238691,0.237998,0.236759,0.23883,0.237998,0.234054,0.232856,0.23154,0.229336,0.223577,0.216487,0.213775,0.207494,0.203272,0.197015,0.19412,0.191668,0.186688,0.188492,0.188666,0.185169,0.194952,0.192207,0.197871,0.205619,0.221282,0.242507,0.268762,0.303403,0.329786,0.353098,0.365057,0.395743
126,0.355242,0.344196,0.32585,0.304079,0.292776,0.277879,0.258909,0.241506,0.22844,0.222243,0.219857,0.219034,0.218917,0.221282,0.221642,0.223212,0.221044,0.219975,0.219386,0.218917,0.221522,0.222484,0.222122,0.223822,0.224067,0.2273,0.221402,0.225423,0.226796,0.231017,0.231278,0.234054,0.235941,0.236759,0.23392,0.234054,0.231409,0.231148,0.228059,0.230109,0.227552,0.219621,0.215462,0.208551,0.20287,0.197205,0.191578,0.191847,0.185588,0.18188,0.176094,0.17693,0.185337,0.185504,0.190686,0.192298,0.202069,0.213999,0.236213,0.267184,0.298103,0.32663,0.347703,0.364083,0.395361
125,0.356478,0.33963,0.32379,0.300951,0.288041,0.276379,0.255517,0.24009,0.227552,0.218567,0.21845,0.218917,0.217985,0.219151,0.218683,0.221762,0.217406,0.21845,0.219269,0.221882,0.218917,0.218917,0.221163,0.221402,0.2188,0.221522,0.219739,0.219621,0.224681,0.22844,0.228568,0.23352,0.23352,0.232856,0.232988,0.230757,0.234455,0.229593,0.232724,0.22309,0.218334,0.216946,0.208445,0.203272,0.20187,0.204286,0.185841,0.184502,0.184585,0.175942,0.174444,0.171737,0.17341,0.180041,0.189802,0.18989,0.199316,0.214897,0.237171,0.266836,0.298103,0.324046,0.345357,0.361513,0.390089
124,0.34859,0.338507,0.316533,0.30073,0.283652,0.271614,0.247788,0.234321,0.222484,0.217061,0.217985,0.217985,0.216259,0.219269,0.216946,0.21603,0.215462,0.215236,0.215349,0.218683,0.217061,0.218217,0.220093,0.217176,0.220686,0.217406,0.216946,0.217406,0.221642,0.224189,0.227426,0.229336,0.232592,0.230238,0.229079,0.228313,0.231148,0.222243,0.221282,0.224067,0.216487,0.208127,0.204388,0.195978,0.190332,0.185757,0.177852,0.171809,0.168696,0.164694,0.165359,0.167181,0.173925,0.177775,0.185002,0.187457,0.196072,0.213441,0.236213,0.257444,0.293405,0.320496,0.339068,0.360558,0.389348
123,0.341613,0.330051,0.310298,0.28967,0.283652,0.274159,0.253148,0.230627,0.218567,0.216602,0.215689,0.215123,0.214223,0.215576,0.214111,0.214897,0.21333,0.215236,0.212225,0.213775,0.215123,0.216144,0.216716,0.21603,0.216716,0.214897,0.215236,0.220093,0.221163,0.221402,0.228696,0.227805,0.231409,0.227173,0.224804,0.227805,0.224312,0.220686,0.218567,0.216259,0.207705,0.199704,0.19692,0.191757,0.187029,0.179568,0.180916,0.17102,0.160562,0.158573,0.159004,0.160751,0.169674,0.168349,0.182204,0.179175,0.191042,0.200978,0.23154,0.260888,0.285232,0.318008,0.331924,0.355242,0.385319
122,0.338228,0.32663,0.305211,0.288853,0.272881,0.260722,0.245413,0.225423,0.215803,0.212555,0.211895,0.212776,0.211131,0.212115,0.210156,0.214784,0.212225,0.210048,0.209511,0.21048,0.208976,0.211676,0.213553,0.216716,0.211676,0.213887,0.214559,0.212555,0.217406,0.218101,0.221762,0.225175,0.228568,0.222122,0.225547,0.223577,0.222969,0.213999,0.213664,0.213553,0.202069,0.195138,0.189451,0.18417,0.182854,0.171665,0.165626,0.157475,0.155858,0.153636,0.154505,0.155739,0.155798,0.166434,0.17341,0.176549,0.189627,0.198543,0.228059,0.247938,0.282089,0.313385,0.333274,0.35249,0.385319
121,0.335183,0.331655,0.300289,0.280544,0.274343,0.255996,0.238413,0.23154,0.213664,0.210048,0.211895,0.208233,0.208976,0.210372,0.210588,0.210048,0.20994,0.20919,0.208339,0.207599,0.20994,0.210156,0.209725,0.210372,0.207179,0.209725,0.20887,0.208021,0.217061,0.21501,0.217291,0.225796,0.223822,0.226671,0.220093,0.218334,0.214672,0.209725,0.21603,0.208021,0.204286,0.18989,0.181316,0.179175,0.176625,0.165559,0.162344,0.159437,0.149487,0.154914,0.154447,0.148565,0.150752,0.157294,0.167249,0.172533,0.1831,0.195978,0.221402,0.244534,0.280352,0.310769,0.3282,0.35249,0.378552
120,0.328991,0.320245,0.298974,0.277691,0.26597,0.256156,0.237033,0.224435,0.209083,0.20531,0.206241,0.205929,0.209618,0.208021,0.209618,0.20994,0.206241,0.209083,0.205826,0.204083,0.204388,0.206761,0.20697,0.206241,0.207389,0.205723,0.204899,0.208233,0.212887,0.209083,0.215349,0.21845,0.224189,0.222122,0.215349,0.213887,0.212445,0.214559,0.20088,0.198063,0.193478,0.184918,0.181719,0.165962,0.169885,0.152492,0.145556,0.148943,0.147389,0.138892,0.135852,0.141385,0.142716,0.151477,0.161257,0.164826,0.175415,0.192298,0.214672,0.241648,0.278446,0.304757,0.32663,0.343043,0.378552
119,0.328991,0.310063,0.291941,0.27694,0.264595,0.244242,0.233254,0.222122,0.206137,0.202468,0.202069,0.203373,0.206657,0.204899,0.208127,0.205105,0.202468,0.205002,0.203071,0.20187,0.200978,0.200683,0.200781,0.204797,0.203272,0.201572,0.20287,0.202069,0.205723,0.207916,0.209833,0.218101,0.215576,0.212445,0.208127,0.214447,0.203575,0.200486,0.197871,0.19626,0.1831,0.178239,0.178239,0.155976,0.158634,0.149432,0.139936,0.136714,0.137586,0.130154,0.132298,0.132942,0.136577,0.142269,0.150752,0.163445,0.172751,0.191668,0.208233,0.243806,0.27361,0.30206,0.32125,0.341328,0.373717
118,0.319496,0.304531,0.28326,0.269292,0.255517,0.247788,0.226796,0.211676,0.200683,0.197776,0.200683,0.203272,0.20177,0.20449,0.199899,0.201969,0.200486,0.19951,0.201275,0.198832,0.198735,0.198928,0.197967,0.203879,0.198735,0.197776,0.199122,0.197967,0.205002,0.203373,0.207075,0.212225,0.213441,0.208021,0.203172,0.207599,0.20029,0.193023,0.196542,0.185673,0.177237,0.172533,0.163707,0.149052,0.144172,0.137586,0.129047,0.130569,0.134912,0.121613,0.123483,0.123446,0.128198,0.135313,0.140224,0.158267,0.169534,0.178162,0.206344,0.236077,0.264254,0.296807,0.317023,0.337392,0.369669
