SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:39:12
Date and Time Ended,2022-Jun-08 20:40:05
Scan Name,Scan 197
Link Settings,
Reset RX After Applying Settings,false
Open Area,1974
Horizontal Opening,48
Horizontal Percentage,73.85
Vertical Opening,26
Vertical Percentage,9.02
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.390089,0.37202,0.34247,0.32611,0.315315,0.297454,0.276193,0.261387,0.253933,0.242794,0.24615,0.245707,0.243516,0.246446,0.247041,0.247489,0.248239,0.245855,0.249145,0.248389,0.247489,0.248239,0.247638,0.248691,0.247638,0.248993,0.249296,0.248842,0.249905,0.248389,0.247041,0.248993,0.249296,0.248691,0.246892,0.248842,0.251593,0.249145,0.249448,0.249145,0.248691,0.24854,0.247041,0.245266,0.248088,0.245413,0.241363,0.244242,0.243661,0.24222,0.24265,0.240654,0.240796,0.238136,0.240796,0.241506,0.258582,0.282478,0.320496,0.349185,0.370003,0.387873,0.391956,0.415831,0.447155
126,0.38714,0.363115,0.335458,0.318255,0.303853,0.286029,0.270716,0.263913,0.250516,0.242938,0.243661,0.247041,0.24468,0.243661,0.245119,0.244826,0.24719,0.248842,0.247638,0.24615,0.247938,0.246002,0.248088,0.246298,0.247339,0.249905,0.247788,0.246743,0.2496,0.248239,0.248389,0.248842,0.24854,0.24719,0.250669,0.249296,0.249145,0.248691,0.247339,0.247489,0.247489,0.248239,0.248389,0.24615,0.247638,0.245266,0.245413,0.242794,0.244534,0.240937,0.238691,0.240513,0.23459,0.237583,0.241934,0.241363,0.257121,0.281895,0.316289,0.343043,0.366363,0.376465,0.390089,0.413731,0.451592
125,0.38244,0.362793,0.335183,0.316533,0.303628,0.289057,0.267533,0.257283,0.248842,0.245119,0.240796,0.243082,0.245119,0.244534,0.244388,0.245707,0.246298,0.246743,0.246892,0.244972,0.245707,0.246892,0.246595,0.248088,0.247339,0.246743,0.246892,0.248088,0.247339,0.248993,0.2496,0.2496,0.249145,0.250363,0.247788,0.248389,0.248239,0.248842,0.248993,0.248239,0.24719,0.247938,0.244388,0.244826,0.242938,0.246298,0.239529,0.243082,0.241221,0.240231,0.239389,0.235128,0.239949,0.233387,0.238274,0.237998,0.253461,0.278825,0.311953,0.341898,0.364407,0.375086,0.388241,0.402747,0.445211
124,0.375086,0.35038,0.330318,0.317515,0.302954,0.282673,0.268234,0.257444,0.243227,0.240372,0.240231,0.244826,0.243371,0.243661,0.244826,0.243661,0.244242,0.244826,0.244972,0.247638,0.24615,0.244826,0.247788,0.247638,0.247041,0.24556,0.248691,0.246892,0.247638,0.24468,0.249752,0.248389,0.249448,0.24854,0.246743,0.247938,0.24854,0.247638,0.24719,0.247638,0.247041,0.248691,0.246595,0.244242,0.242794,0.240372,0.240937,0.240231,0.240654,0.239809,0.23897,0.23154,0.235534,0.23246,0.236077,0.237998,0.246298,0.276193,0.306124,0.339068,0.358978,0.373376,0.38031,0.399604,0.430698
123,0.369669,0.346526,0.324559,0.304079,0.297022,0.277503,0.263913,0.250363,0.243951,0.237859,0.239249,0.24222,0.242938,0.241934,0.242794,0.242507,0.244972,0.246446,0.246002,0.24719,0.245855,0.245855,0.246298,0.244242,0.245855,0.245266,0.24719,0.247638,0.247788,0.249145,0.245119,0.246446,0.248691,0.246743,0.245707,0.245855,0.246743,0.248088,0.245413,0.245413,0.246002,0.243806,0.245707,0.243082,0.239809,0.240937,0.236486,0.237308,0.234724,0.232592,0.235128,0.227932,0.229464,0.231148,0.22998,0.23459,0.244972,0.274343,0.303853,0.331924,0.354934,0.369669,0.382798,0.401562,0.433433
122,0.362152,0.347113,0.324046,0.30273,0.28967,0.275635,0.254406,0.248842,0.241363,0.235399,0.237721,0.237859,0.24009,0.241363,0.241363,0.241934,0.241648,0.243806,0.243951,0.245266,0.245707,0.244242,0.243661,0.24556,0.245119,0.246298,0.24615,0.248691,0.247339,0.247339,0.245855,0.245707,0.245855,0.248389,0.247339,0.247788,0.246892,0.247938,0.243661,0.246743,0.24615,0.244972,0.240937,0.240513,0.241506,0.238413,0.239389,0.236213,0.232328,0.233786,0.232856,0.229464,0.233786,0.228568,0.230238,0.230238,0.246298,0.265281,0.296592,0.324302,0.354934,0.367019,0.375086,0.402351,0.432974
121,0.363115,0.339068,0.318502,0.303628,0.28865,0.270895,0.261221,0.244534,0.236759,0.233786,0.235534,0.236759,0.239669,0.240231,0.238552,0.241363,0.240372,0.243227,0.241791,0.24265,0.244826,0.246446,0.24556,0.24719,0.245855,0.246298,0.244096,0.24265,0.245707,0.244388,0.246743,0.245855,0.248088,0.247938,0.246595,0.246595,0.24556,0.247339,0.245855,0.244388,0.241506,0.240937,0.241363,0.24265,0.237171,0.234321,0.234724,0.234455,0.232064,0.230368,0.230757,0.224312,0.222726,0.226796,0.226045,0.225052,0.239389,0.262224,0.291941,0.32663,0.351583,0.364732,0.377158,0.391956,0.424449
120,0.356789,0.327413,0.311953,0.292358,0.27694,0.265281,0.254564,0.241648,0.230368,0.230757,0.232592,0.236077,0.235263,0.238274,0.237998,0.239529,0.240654,0.24222,0.241221,0.240796,0.242507,0.242507,0.241648,0.243661,0.244096,0.24468,0.243516,0.245855,0.243951,0.245119,0.244826,0.244534,0.247041,0.24556,0.248389,0.244534,0.246298,0.244096,0.244388,0.243661,0.242077,0.240654,0.239809,0.237033,0.238136,0.231933,0.231409,0.229851,0.227932,0.22642,0.224681,0.221163,0.224435,0.2188,0.224558,0.224312,0.234724,0.259565,0.287838,0.323278,0.345066,0.364083,0.373376,0.391956,0.421827
119,0.347703,0.321755,0.30206,0.29215,0.278257,0.26006,0.246892,0.235805,0.226045,0.229336,0.228568,0.236759,0.23567,0.234859,0.235534,0.236486,0.239809,0.237033,0.240937,0.239249,0.242794,0.243082,0.242794,0.241363,0.242077,0.243082,0.242507,0.24222,0.242507,0.244096,0.244242,0.245119,0.245413,0.24468,0.247638,0.244972,0.245266,0.241648,0.244096,0.243661,0.241079,0.241079,0.237721,0.234994,0.235128,0.234321,0.227805,0.224681,0.225299,0.223577,0.219739,0.216602,0.216487,0.214111,0.216487,0.218101,0.231671,0.255199,0.283652,0.317515,0.336837,0.358978,0.372358,0.393084,0.418808
118,0.340477,0.31875,0.30273,0.28326,0.277127,0.252058,0.241363,0.232592,0.228059,0.224435,0.225796,0.228951,0.231278,0.233254,0.232988,0.236759,0.237998,0.238136,0.238136,0.241506,0.241221,0.240654,0.242363,0.242077,0.242077,0.240372,0.241363,0.243951,0.243951,0.241363,0.243371,0.244388,0.244826,0.246595,0.24468,0.246002,0.241221,0.243661,0.24468,0.240513,0.239109,0.235805,0.235805,0.231148,0.235534,0.231671,0.225175,0.223455,0.220093,0.216259,0.214784,0.213553,0.213775,0.209297,0.217061,0.212335,0.224681,0.24719,0.277879,0.317023,0.336837,0.353708,0.366363,0.386409,0.420096
