SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:22:46
Date and Time Ended,2022-Jun-08 20:23:29
Scan Name,Scan 176
Link Settings,
Reset RX After Applying Settings,false
Open Area,2295
Horizontal Opening,50
Horizontal Percentage,52.31
Vertical Opening,56
Vertical Percentage,20.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.427551,0.415409,0.399604,0.374743,0.346819,0.325333,0.298538,0.279968,0.269292,0.253618,0.248389,0.248239,0.248389,0.247938,0.247041,0.24854,0.24854,0.247788,0.247638,0.247339,0.247788,0.243227,0.248389,0.247788,0.250363,0.246446,0.24719,0.246595,0.248691,0.247788,0.248239,0.248691,0.248993,0.248691,0.249145,0.248239,0.24854,0.247489,0.246298,0.244388,0.24468,0.24222,0.237308,0.24009,0.236759,0.234321,0.233786,0.233653,0.23154,0.232328,0.23392,0.237033,0.238136,0.24265,0.24719,0.258745,0.277691,0.30273,0.335458,0.363115,0.389718,0.408776,0.424449,0.439007,0.485301
126,0.42401,0.413314,0.39498,0.358664,0.334635,0.320245,0.302954,0.280352,0.263066,0.250823,0.249296,0.246446,0.246298,0.247788,0.249448,0.245855,0.24854,0.246892,0.249448,0.248088,0.247041,0.247339,0.248842,0.248389,0.247489,0.249905,0.248389,0.247489,0.247638,0.247041,0.2496,0.247489,0.2496,0.248389,0.248389,0.247938,0.249145,0.247638,0.244096,0.24265,0.240372,0.237998,0.234994,0.233653,0.230627,0.227805,0.227805,0.229464,0.229336,0.229207,0.232064,0.234187,0.23883,0.239949,0.245707,0.257768,0.275821,0.304079,0.331387,0.360558,0.384595,0.407151,0.421827,0.440897,0.474067
125,0.423134,0.410826,0.39384,0.364407,0.339349,0.322769,0.296592,0.277879,0.26006,0.25268,0.248993,0.245707,0.246595,0.248389,0.248239,0.246743,0.248842,0.247788,0.247788,0.246298,0.245855,0.245707,0.248389,0.248088,0.247489,0.247339,0.248239,0.24719,0.248389,0.248389,0.248842,0.247938,0.247938,0.248389,0.247339,0.247041,0.247788,0.24719,0.245413,0.242938,0.240372,0.238691,0.234994,0.234859,0.226545,0.225423,0.228568,0.228186,0.228823,0.227048,0.229722,0.230887,0.234187,0.239809,0.242077,0.252524,0.271794,0.29963,0.329786,0.359293,0.383156,0.402351,0.416254,0.437133,0.473519
124,0.419666,0.40594,0.38714,0.363115,0.335183,0.315072,0.295522,0.27508,0.258419,0.251439,0.247788,0.245413,0.24615,0.245707,0.246298,0.244826,0.244388,0.245119,0.246446,0.247489,0.246298,0.245413,0.246446,0.247788,0.247339,0.24719,0.247041,0.244388,0.245707,0.246595,0.24615,0.248088,0.247041,0.247788,0.248239,0.245413,0.245855,0.244242,0.244096,0.239809,0.23567,0.232724,0.226922,0.230238,0.2273,0.218334,0.223944,0.220449,0.222002,0.220212,0.2273,0.228823,0.232988,0.234994,0.241506,0.252524,0.272699,0.298974,0.327937,0.35835,0.38244,0.399994,0.414569,0.437133,0.472972
123,0.414989,0.40594,0.38714,0.361513,0.335733,0.317269,0.294248,0.277503,0.259237,0.250363,0.246743,0.243516,0.246595,0.246446,0.245413,0.243227,0.24719,0.246446,0.246595,0.244826,0.246446,0.245855,0.246002,0.245413,0.245855,0.246595,0.244972,0.248088,0.245119,0.246002,0.245266,0.247638,0.249145,0.249448,0.24615,0.246595,0.245266,0.243806,0.241791,0.236486,0.232592,0.230757,0.225052,0.227932,0.223944,0.217637,0.220212,0.214447,0.217985,0.218101,0.224189,0.22592,0.229336,0.233121,0.237998,0.252368,0.270716,0.296807,0.324559,0.352187,0.379957,0.396125,0.411239,0.434352,0.464919
122,0.411239,0.399214,0.381728,0.351583,0.332462,0.313865,0.289261,0.278068,0.261554,0.247041,0.245855,0.245266,0.246002,0.243661,0.245855,0.241934,0.242938,0.242077,0.242794,0.24265,0.243806,0.243227,0.24556,0.245266,0.244096,0.24556,0.245707,0.24468,0.244826,0.243516,0.246743,0.245119,0.24556,0.24556,0.244826,0.243806,0.241363,0.242938,0.239249,0.232724,0.229851,0.22617,0.226922,0.219739,0.213775,0.215803,0.20994,0.209618,0.210805,0.217753,0.217753,0.221163,0.228186,0.23154,0.238274,0.247339,0.263235,0.291733,0.322515,0.349781,0.372358,0.394219,0.411652,0.431606,0.46704
121,0.409185,0.399214,0.381372,0.35098,0.32952,0.311715,0.286229,0.271975,0.256638,0.245707,0.246446,0.24556,0.242794,0.244096,0.24468,0.24265,0.242794,0.240654,0.242507,0.242507,0.242507,0.241648,0.242938,0.243516,0.243806,0.24222,0.243371,0.242507,0.241934,0.242077,0.244972,0.246002,0.246002,0.244242,0.24556,0.242077,0.242938,0.237583,0.235399,0.232328,0.225052,0.224681,0.213553,0.212887,0.206761,0.205207,0.207389,0.207389,0.205413,0.213219,0.215236,0.215576,0.224435,0.228059,0.235263,0.241506,0.261721,0.28563,0.315801,0.344776,0.37543,0.387506,0.405538,0.426216,0.46704
120,0.402747,0.39805,0.374058,0.347113,0.324817,0.309829,0.285034,0.264766,0.253305,0.245119,0.239949,0.241648,0.241934,0.240937,0.24222,0.240796,0.240937,0.241363,0.243661,0.241791,0.242077,0.241506,0.241648,0.241363,0.239809,0.241506,0.240654,0.240513,0.242507,0.243516,0.242507,0.24468,0.243227,0.244388,0.244096,0.240654,0.239389,0.234054,0.228696,0.225547,0.221882,0.219151,0.209725,0.209297,0.202069,0.204695,0.205207,0.196636,0.203778,0.203981,0.209833,0.211022,0.220449,0.222484,0.231409,0.240231,0.255358,0.281314,0.312906,0.345357,0.369669,0.385319,0.401169,0.423134,0.457136
119,0.399604,0.388609,0.370673,0.344486,0.322769,0.308197,0.273245,0.267184,0.254406,0.243661,0.24265,0.240372,0.240372,0.240372,0.241079,0.239669,0.239109,0.238413,0.239949,0.241221,0.239529,0.238274,0.240231,0.240937,0.240654,0.24009,0.240231,0.240796,0.239389,0.240372,0.239669,0.241221,0.242938,0.242794,0.240654,0.236486,0.237446,0.235941,0.230887,0.221163,0.212665,0.20887,0.207179,0.202769,0.197585,0.194028,0.191131,0.191042,0.196825,0.200683,0.201572,0.20919,0.215917,0.222726,0.226295,0.23635,0.257121,0.282673,0.310298,0.337949,0.368009,0.38244,0.403939,0.42666,0.456118
118,0.395743,0.384234,0.367678,0.341328,0.322515,0.300951,0.281121,0.264938,0.247638,0.242363,0.241934,0.24009,0.241363,0.237446,0.239809,0.237033,0.23897,0.237721,0.237446,0.237998,0.237721,0.235941,0.23883,0.23883,0.239949,0.236759,0.237721,0.237998,0.237859,0.23635,0.240513,0.240796,0.24222,0.238274,0.23635,0.236213,0.231671,0.232064,0.226545,0.215236,0.207916,0.206553,0.204184,0.194859,0.186603,0.184336,0.182123,0.19131,0.190775,0.192932,0.20177,0.204184,0.20994,0.215917,0.221522,0.235805,0.25268,0.277127,0.303403,0.338228,0.363115,0.38244,0.39384,0.415409,0.454599
