SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:47:03
Date and Time Ended,2022-Jun-08 18:47:55
Scan Name,Scan 57
Link Settings,
Reset RX After Applying Settings,false
Open Area,8760
Horizontal Opening,43
Horizontal Percentage,66.15
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.198832,0.164166,0.128601,0.0920435,0.0627538,0.0381337,0.0210534,0.0101209,0.00454652,0.00170233,0.000539597,0.000170901,4.0341e-05,7.72488e-06,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.57771e-06,3.66217e-05,0.000171759,0.000699817,0.00225042,0.00598154,0.0127667,0.0272427,0.043197,0.0678023,0.090498,0.124421,0.149487,0.181316,0.205413,0.223212,0.237859,0.244096,0.248088,0.249905,0.251903,0.255199,0.264084
126,0.196636,0.161257,0.126888,0.0895287,0.0607886,0.0372799,0.0204378,0.00956816,0.00417582,0.00158799,0.000499447,0.000148108,3.4905e-05,7.0573e-06,1.81201e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.00275e-06,2.82292e-05,0.000152876,0.00061799,0.00210069,0.00542325,0.0119922,0.0248676,0.0425022,0.0655665,0.0901196,0.121541,0.15103,0.177007,0.20449,0.223212,0.234187,0.243227,0.247638,0.249448,0.252524,0.256799,0.269292
125,0.19357,0.158942,0.123632,0.0879145,0.0592412,0.0363502,0.019594,0.00890847,0.00397078,0.00146162,0.00045367,0.000132658,3.15671e-05,5.91287e-06,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.38422e-06,2.65126e-05,0.000133803,0.000564775,0.00189717,0.00514382,0.0116055,0.0241463,0.0398787,0.0623525,0.0859769,0.116494,0.148082,0.175716,0.20287,0.222122,0.234321,0.243371,0.246892,0.2496,0.25268,0.257121,0.268234
124,0.191757,0.158205,0.120398,0.0835735,0.056754,0.0345503,0.0183724,0.0085804,0.00364157,0.00132048,0.000390345,0.000115492,2.34607e-05,5.34066e-06,1.33516e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.71664e-06,1.83108e-05,0.00011635,0.000490482,0.00173095,0.00470846,0.0113176,0.0237446,0.0387983,0.0602344,0.0849603,0.116395,0.14397,0.174073,0.200095,0.219857,0.234187,0.243082,0.247489,0.250363,0.252058,0.257121,0.270181
123,0.190509,0.156692,0.11686,0.0842959,0.0555984,0.033409,0.0178092,0.00808164,0.0034843,0.00124409,0.00038014,0.000105955,2.35561e-05,3.43328e-06,1.04906e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.62127e-06,1.53544e-05,0.000103285,0.000431067,0.00159533,0.0045038,0.0106388,0.0221056,0.0369669,0.0584383,0.083693,0.115672,0.144938,0.172315,0.198735,0.216946,0.233254,0.242794,0.246446,0.250057,0.252213,0.258256,0.26841
122,0.187801,0.155562,0.118999,0.08414,0.0534718,0.0320873,0.0168025,0.00753608,0.00330129,0.00118572,0.000334077,8.79301e-05,1.95506e-05,5.14992e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,1.30655e-05,8.80255e-05,0.00037604,0.00144131,0.00418326,0.00952787,0.0202428,0.0364959,0.0584549,0.0820172,0.110671,0.140464,0.167935,0.198639,0.2188,0.231671,0.241791,0.24615,0.2496,0.252524,0.259401,0.268939
121,0.189101,0.150752,0.111393,0.0807718,0.0523442,0.0317712,0.0161595,0.00705855,0.0029943,0.00110266,0.000311856,9.01236e-05,2.24117e-05,3.91012e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,1.06813e-05,7.79164e-05,0.000331598,0.00131075,0.00391537,0.00919795,0.0205393,0.035964,0.0551196,0.077707,0.103931,0.140609,0.164298,0.194674,0.215803,0.232064,0.241506,0.246892,0.250363,0.25268,0.258419,0.270359
120,0.183592,0.150034,0.112402,0.0798896,0.0509002,0.0296142,0.015235,0.00685685,0.00275883,0.0009823,0.000284867,8.42107e-05,1.73571e-05,3.0518e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,9.63226e-06,6.40879e-05,0.000293355,0.00120613,0.00377766,0.00861541,0.0190076,0.0336976,0.0532078,0.0786772,0.101889,0.13819,0.164495,0.193845,0.214672,0.230887,0.24222,0.247339,0.249752,0.253461,0.25973,0.271975
119,0.185253,0.147124,0.110343,0.0754316,0.049313,0.0291713,0.0143657,0.00647743,0.00259165,0.000932422,0.000255303,7.43877e-05,1.28748e-05,2.19348e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.90738e-07,8.86931e-06,5.9987e-05,0.000250248,0.00103704,0.00325456,0.00796953,0.0177598,0.0325333,0.0505734,0.0739205,0.104622,0.135942,0.163903,0.19131,0.21333,0.230627,0.240937,0.246002,0.249145,0.253618,0.259895,0.274527
118,0.181076,0.14665,0.10592,0.0735225,0.0473355,0.0275302,0.0136988,0.00618524,0.00248474,0.000862707,0.000246529,6.27527e-05,1.25887e-05,1.90738e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.34066e-06,4.99733e-05,0.000222877,0.00102159,0.00319467,0.00768584,0.0175746,0.0322591,0.0494619,0.0724945,0.10151,0.132084,0.158328,0.189451,0.212225,0.230757,0.239529,0.245855,0.248993,0.252992,0.260888,0.276007
117,0.180358,0.143215,0.10614,0.073814,0.0465447,0.0266143,0.013413,0.00569495,0.00221532,0.000761807,0.000219825,5.70306e-05,1.11582e-05,1.62127e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,5.14992e-06,4.27253e-05,0.000203803,0.000922789,0.00292582,0.00708468,0.0163667,0.0312739,0.0491768,0.0718964,0.100121,0.130986,0.156993,0.188579,0.210588,0.229079,0.239109,0.245855,0.2496,0.254722,0.261221,0.276566
116,0.178472,0.142368,0.1038,0.0700041,0.0429029,0.0252992,0.0126103,0.00545205,0.00207885,0.000715553,0.000204662,4.30114e-05,8.86931e-06,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.14992e-06,3.84337e-05,0.000175479,0.00084287,0.00261234,0.00685352,0.015927,0.0280122,0.0455661,0.0682656,0.0943112,0.126418,0.153463,0.186688,0.212665,0.22844,0.238691,0.244972,0.250057,0.253776,0.261721,0.27694
115,0.178862,0.138987,0.100243,0.0695051,0.0413522,0.0242134,0.0120749,0.00508812,0.00194142,0.000661288,0.000176337,4.05318e-05,9.15541e-06,8.5832e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.48234e-06,3.21393e-05,0.000158026,0.000735676,0.00251125,0.00650448,0.0151382,0.0271344,0.0455965,0.0675117,0.0952987,0.120717,0.153176,0.186433,0.210696,0.226671,0.23883,0.245266,0.249905,0.254248,0.263066,0.282284
114,0.171809,0.141483,0.0989835,0.066331,0.0414233,0.0232051,0.0114742,0.00489033,0.00186284,0.000586423,0.000160601,3.79568e-05,6.86656e-06,1.5259e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.43328e-06,2.65126e-05,0.000150206,0.00071231,0.00225137,0.00603714,0.0142334,0.0263523,0.0443235,0.0634537,0.0920229,0.12427,0.151814,0.183018,0.208445,0.226545,0.238552,0.244972,0.249752,0.255517,0.265109,0.280544
113,0.172533,0.134205,0.0965795,0.0631018,0.0396893,0.0218043,0.0105975,0.00447395,0.00163319,0.000543126,0.000143149,3.25208e-05,6.10361e-06,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.71939e-06,2.36515e-05,0.000134375,0.000620661,0.0019048,0.00550536,0.013112,0.0247414,0.0415241,0.061344,0.0885034,0.117228,0.151589,0.183018,0.206033,0.223944,0.237721,0.24556,0.249752,0.25504,0.265625,0.28016
