SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:45:37
Date and Time Ended,2022-Jun-08 18:46:20
Scan Name,Scan 55
Link Settings,
Reset RX After Applying Settings,false
Open Area,10740
Horizontal Opening,49
Horizontal Percentage,75.38
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.239109,0.209511,0.167935,0.110343,0.0532701,0.020919,0.00607958,0.000976291,9.88022e-05,4.95918e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,7.72488e-06,0.000108339,0.000919833,0.00546254,0.0232843,0.0598471,0.108732,0.165962,0.213887,0.239949,0.24719,0.25021,0.2496,0.249752,0.250516,0.250516,0.250057,0.250823,0.252368
126,0.236213,0.209833,0.168696,0.10359,0.0533186,0.0198726,0.00547856,0.000811398,8.43061e-05,3.52865e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,7.24804e-06,8.57366e-05,0.000816835,0.00491312,0.0207757,0.0542149,0.105402,0.168626,0.21124,0.238136,0.246892,0.249296,0.249296,0.250057,0.248842,0.249296,0.248993,0.250363,0.252213
125,0.236486,0.209725,0.161004,0.106748,0.0502446,0.0182805,0.00464828,0.000696479,7.25757e-05,3.33791e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.2916e-06,7.22896e-05,0.000693999,0.00467222,0.0187449,0.0520714,0.103276,0.161959,0.211131,0.236486,0.246892,0.250057,0.249905,0.2496,0.250363,0.250057,0.249296,0.250669,0.253148
124,0.23459,0.205207,0.155562,0.0984837,0.0468268,0.0171364,0.00460355,0.000606832,5.9987e-05,3.24254e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.19623e-06,6.17037e-05,0.000642214,0.00393931,0.0170849,0.0477382,0.100243,0.157657,0.205105,0.23567,0.246298,0.248239,0.249448,0.249905,0.248691,0.250363,0.25021,0.250516,0.253933
123,0.235941,0.203778,0.154914,0.0957218,0.0464919,0.0156746,0.00426909,0.000558385,4.75891e-05,2.09812e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.38422e-06,4.94965e-05,0.000514897,0.00355964,0.0149787,0.0460787,0.0947257,0.153867,0.198832,0.23392,0.245413,0.248993,0.250669,0.249905,0.249448,0.250057,0.250516,0.249905,0.253461
122,0.233786,0.199413,0.156513,0.0872404,0.0431333,0.0137595,0.003855,0.000527581,4.73983e-05,1.90738e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.38422e-06,3.84337e-05,0.000481994,0.00322299,0.0144416,0.0429479,0.0910613,0.152209,0.202169,0.229336,0.24468,0.2496,0.249752,0.247788,0.249448,0.2496,0.2496,0.250363,0.254722
121,0.232592,0.199316,0.149596,0.0894896,0.0427239,0.0135037,0.00309939,0.000429828,3.90059e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.28885e-06,3.29023e-05,0.00035687,0.00281758,0.0130005,0.0391918,0.0857788,0.144886,0.193478,0.229593,0.245119,0.249448,0.249905,0.250516,0.249448,0.249752,0.250363,0.250669,0.25504
120,0.232064,0.195697,0.147868,0.08654,0.0382369,0.0118812,0.00290942,0.00039044,3.06134e-05,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,2.53681e-05,0.000308995,0.00251516,0.0113995,0.0382726,0.0813816,0.140464,0.195045,0.227679,0.244388,0.248842,0.248239,0.25021,0.249296,0.249905,0.25021,0.251285,0.255358
119,0.229593,0.196542,0.141483,0.0845046,0.0364375,0.0114813,0.00263361,0.000336366,2.61311e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,2.39376e-05,0.000247482,0.00204786,0.010733,0.035056,0.0818696,0.134205,0.189715,0.227932,0.243516,0.248691,0.249448,0.25021,0.25021,0.249905,0.250516,0.251285,0.255676
118,0.2273,0.189101,0.13708,0.0811559,0.0351915,0.010611,0.00237802,0.00029345,2.2221e-05,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,1.85016e-05,0.000225834,0.0018843,0.0101054,0.0311597,0.0734829,0.132212,0.186094,0.225671,0.241934,0.24854,0.249752,0.249448,0.2496,0.250363,0.249752,0.250669,0.256477
