SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:38:35
Date and Time Ended,2022-Jun-08 18:39:26
Scan Name,Scan 46
Link Settings,
Reset RX After Applying Settings,false
Open Area,9507
Horizontal Opening,44
Horizontal Percentage,67.69
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.240372,0.222364,0.196448,0.147124,0.100935,0.0511162,0.0213497,0.00601492,0.00117618,0.000155547,5.34066e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,8.29709e-06,5.39788e-05,0.000247768,0.00103256,0.00306649,0.00781966,0.0176976,0.0340902,0.0614729,0.0951216,0.135897,0.17319,0.205619,0.227932,0.241221,0.246743,0.249752,0.2496,0.249905,0.250516,0.25268,0.261554
126,0.239249,0.223455,0.194212,0.144784,0.0948134,0.0478274,0.0201631,0.00557794,0.00108654,0.000148871,2.95644e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,6.29435e-06,5.23575e-05,0.000240043,0.00091144,0.00279908,0.00734987,0.0170175,0.0335898,0.0602255,0.09375,0.134293,0.168765,0.205619,0.227932,0.240513,0.247938,0.24854,0.250516,0.2496,0.250669,0.253618,0.26039
125,0.239529,0.222364,0.19131,0.140851,0.0954987,0.0479057,0.0190917,0.0051627,0.000964275,0.000110914,5.43603e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,5.14992e-06,4.19623e-05,0.000212768,0.000921454,0.00248112,0.00687065,0.0160073,0.0315315,0.0580408,0.0898823,0.130735,0.160877,0.202368,0.223577,0.239249,0.247788,0.24854,0.249448,0.25021,0.25021,0.252992,0.262224
124,0.23883,0.223577,0.185253,0.139081,0.093153,0.04441,0.0189609,0.00499619,0.000848211,0.000107195,5.24529e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,4.57771e-06,3.33791e-05,0.000185397,0.000810063,0.0024856,0.0066972,0.0149881,0.0311786,0.0551344,0.088427,0.125411,0.164893,0.200978,0.224435,0.24009,0.24615,0.248993,0.249905,0.250057,0.250823,0.253933,0.263066
123,0.237998,0.219269,0.184253,0.133679,0.0878014,0.0424625,0.0174585,0.00463502,0.000846494,8.08728e-05,3.0518e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,4.2916e-06,3.25208e-05,0.000162032,0.00070201,0.00223335,0.00617275,0.0139209,0.0283849,0.0538939,0.0852787,0.127124,0.158267,0.195978,0.219269,0.237859,0.245413,0.248691,0.249448,0.250363,0.250823,0.25268,0.263574
122,0.236077,0.216144,0.185002,0.134779,0.0867967,0.0382834,0.0160436,0.00400483,0.000765812,7.15267e-05,2.47959e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.62402e-06,2.59403e-05,0.000146487,0.000659094,0.00203031,0.00583667,0.0136245,0.0276566,0.0529259,0.0843132,0.123632,0.159623,0.19692,0.221163,0.237859,0.245707,0.248993,0.250363,0.250057,0.250516,0.254406,0.263574
121,0.236213,0.215462,0.184585,0.133898,0.0869257,0.0391918,0.0154581,0.00380303,0.000718986,6.53277e-05,3.52865e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,2.28885e-05,0.000126364,0.000623713,0.00195144,0.00534104,0.0128665,0.027086,0.0511289,0.0816574,0.120611,0.159313,0.193753,0.221282,0.237446,0.246002,0.248239,0.2496,0.2496,0.25113,0.254248,0.264766
120,0.235128,0.212997,0.180677,0.13107,0.0815436,0.0373308,0.0152214,0.00362707,0.000652132,5.37881e-05,2.28885e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.28885e-06,1.97414e-05,0.000114729,0.000549039,0.00177853,0.00506809,0.0123984,0.0269665,0.0491591,0.0821488,0.11938,0.154331,0.187973,0.21845,0.237033,0.243806,0.248239,0.248691,0.25021,0.250669,0.255517,0.265453
119,0.23567,0.214672,0.176321,0.130071,0.0781667,0.0362922,0.0138334,0.00324998,0.000618181,4.40604e-05,2.09812e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.19348e-06,1.82155e-05,0.000110628,0.000507553,0.00167754,0.0047178,0.0116372,0.0247309,0.0480124,0.0771073,0.118243,0.155798,0.189451,0.215917,0.235534,0.244534,0.249145,0.25021,0.25021,0.25113,0.256156,0.266836
118,0.234054,0.211895,0.174741,0.12086,0.074269,0.0342184,0.0137878,0.00299287,0.000521859,4.0341e-05,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.71664e-06,1.41146e-05,9.51781e-05,0.000446803,0.0015445,0.00438506,0.0110313,0.0236718,0.0453241,0.0740274,0.113147,0.153119,0.187543,0.212555,0.235263,0.244242,0.247938,0.250516,0.250669,0.252368,0.256316,0.268586
