SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:18:18
Date and Time Ended,2022-Jun-08 18:19:01
Scan Name,Scan 19
Link Settings,
Reset RX After Applying Settings,false
Open Area,9279
Horizontal Opening,42
Horizontal Percentage,64.62
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.227552,0.20697,0.177544,0.136395,0.0992473,0.0621633,0.0366658,0.0194609,0.00858147,0.00302176,0.000851453,0.000188544,2.72755e-05,2.38422e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,1.30655e-05,7.13359e-05,0.000236515,0.000885786,0.00253071,0.00666548,0.0151853,0.0287798,0.0500603,0.0844523,0.121397,0.155798,0.192659,0.217061,0.234994,0.244972,0.247638,0.249905,0.250516,0.253148,0.261054
126,0.228696,0.208763,0.173925,0.137263,0.0974064,0.0638593,0.0349453,0.0185639,0.00823139,0.00281958,0.000752174,0.000165274,2.03136e-05,1.71664e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,8.77394e-06,5.64584e-05,0.000215343,0.000810445,0.00239977,0.00623264,0.0143315,0.0274969,0.0499931,0.0835565,0.117564,0.157718,0.187973,0.216946,0.233387,0.243371,0.248389,0.250669,0.251439,0.254406,0.261721
125,0.224312,0.205207,0.171594,0.133158,0.0954541,0.0621255,0.0343936,0.0176154,0.00762986,0.00259012,0.000716793,0.000147631,1.55451e-05,2.28885e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,7.0573e-06,4.98779e-05,0.000201228,0.000759995,0.00219472,0.00580472,0.0138498,0.0272228,0.0501769,0.0786772,0.117127,0.153463,0.187286,0.214447,0.233653,0.243661,0.248842,0.249752,0.251593,0.25504,0.262897
124,0.226922,0.199316,0.168765,0.132426,0.0938359,0.0609424,0.0329786,0.0163133,0.00698048,0.00242542,0.000653754,0.000134947,1.51637e-05,2.47959e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,6.86656e-06,4.5491e-05,0.00019007,0.000685893,0.00216688,0.0056548,0.0131322,0.0259763,0.0482784,0.0785264,0.112003,0.151983,0.18542,0.210156,0.232856,0.242507,0.24854,0.250363,0.251285,0.254564,0.262729
123,0.225796,0.200683,0.165895,0.129495,0.0906181,0.0591642,0.0323432,0.0153676,0.00615644,0.00226062,0.000512989,0.000108053,1.3447e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.14992e-06,3.86244e-05,0.000154784,0.000644026,0.00200284,0.00530814,0.0123774,0.025164,0.0466455,0.0762886,0.114604,0.148889,0.184253,0.212115,0.232064,0.24222,0.247638,0.250977,0.251593,0.256316,0.264766
122,0.223699,0.199413,0.167935,0.126379,0.0882745,0.0578196,0.0306858,0.0147262,0.00581016,0.00212291,0.000466163,9.73716e-05,1.37331e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,3.43328e-06,3.93874e-05,0.000144675,0.000611505,0.00180371,0.00517119,0.0119058,0.0231566,0.0461983,0.0748116,0.108044,0.148835,0.182854,0.21048,0.22998,0.243227,0.246892,0.249752,0.252058,0.257606,0.265281
121,0.222243,0.197015,0.165827,0.12499,0.0865583,0.0543949,0.0291879,0.0139081,0.00562419,0.00192912,0.000478561,8.5069e-05,1.1635e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,4.48234e-06,3.4905e-05,0.000141623,0.000555715,0.00163367,0.0048084,0.0115074,0.0222969,0.0424098,0.0727003,0.105565,0.14402,0.179646,0.211022,0.231017,0.242507,0.248088,0.249905,0.252368,0.257768,0.266316
120,0.222122,0.19692,0.161831,0.123744,0.0841573,0.0527827,0.0294863,0.0132422,0.00513781,0.00165732,0.000423342,7.37201e-05,9.06004e-06,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.52865e-06,3.29976e-05,0.000124838,0.00052491,0.00155451,0.0044996,0.0111987,0.0222617,0.0429839,0.0718838,0.103172,0.143465,0.179018,0.209297,0.230627,0.241221,0.247489,0.249752,0.252213,0.257283,0.266663
119,0.218101,0.192027,0.159189,0.121903,0.0809794,0.0513662,0.0278635,0.0127294,0.00488584,0.00159476,0.000393111,6.20851e-05,7.62951e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.43328e-06,2.33654e-05,0.000113107,0.000462253,0.00146077,0.00423095,0.0107089,0.0216384,0.0410127,0.0708027,0.102835,0.13861,0.179646,0.207705,0.231802,0.241079,0.246892,0.249296,0.252992,0.256477,0.266143
118,0.22033,0.190243,0.158022,0.119276,0.0803283,0.0487206,0.026006,0.0119217,0.00480926,0.00151989,0.000348478,5.65537e-05,4.00549e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.67033e-06,2.26024e-05,0.000100042,0.000409514,0.00139248,0.00410296,0.0102624,0.0206521,0.0408776,0.0707416,0.100489,0.139984,0.174295,0.208233,0.229464,0.240231,0.245855,0.250669,0.252368,0.257121,0.267184
