SW Version,2020.2.2
Date and Time Started,2022-Jun-08 19:30:07
Date and Time Ended,2022-Jun-08 19:30:53
Scan Name,Scan 108
Link Settings,
Reset RX After Applying Settings,false
Open Area,8571
Horizontal Opening,43
Horizontal Percentage,66.15
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.248691,0.245413,0.235263,0.222848,0.192117,0.158757,0.127124,0.0867049,0.0527487,0.0242005,0.00909966,0.00212024,0.000405032,5.34066e-05,6.38972e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,8.86931e-06,7.51507e-05,0.000451476,0.00191796,0.00766628,0.0208902,0.0418252,0.0674784,0.0914068,0.110343,0.13061,0.151086,0.175565,0.19951,0.226295,0.239529,0.24556,0.248993,0.250057,0.248239,0.250363,0.250057,0.249752,0.249752,0.2496
126,0.248691,0.245707,0.236623,0.216487,0.191399,0.156453,0.123558,0.0837273,0.0493784,0.0225833,0.00927942,0.00189727,0.000364405,4.31067e-05,5.34066e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,6.29435e-06,5.29297e-05,0.000400263,0.00170691,0.00683979,0.0170956,0.0381266,0.0646659,0.0881226,0.108158,0.128763,0.147601,0.173851,0.199802,0.223944,0.237583,0.246595,0.249145,0.2496,0.249752,0.248842,0.249905,0.25021,0.248842,0.249905
125,0.248389,0.245119,0.23567,0.217406,0.185504,0.154098,0.119869,0.0836247,0.0492182,0.0209436,0.00813493,0.00178283,0.000345235,4.19623e-05,3.43328e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,5.14992e-06,4.07225e-05,0.000284771,0.00148671,0.00520676,0.0170586,0.0356789,0.0574385,0.0891584,0.106582,0.126106,0.143768,0.169184,0.196354,0.222605,0.237859,0.245707,0.247938,0.24854,0.249905,0.25021,0.249296,0.25021,0.249905,0.249752
124,0.249296,0.244242,0.235263,0.216144,0.187115,0.149815,0.114476,0.0815274,0.0471068,0.018645,0.00749321,0.00174372,0.000305562,3.08995e-05,2.95644e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.33791e-06,3.09949e-05,0.000218013,0.00107204,0.0044645,0.0140662,0.0337197,0.0581727,0.0808515,0.106748,0.124195,0.142666,0.16766,0.195045,0.221044,0.23635,0.245855,0.248993,0.2496,0.249296,0.249448,0.249448,0.250516,0.249296,0.249752
123,0.247638,0.243661,0.231278,0.215689,0.184419,0.150254,0.109517,0.0760479,0.0419065,0.0171199,0.00626798,0.00139868,0.000211528,3.13764e-05,2.09812e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.7657e-06,2.2221e-05,0.000188354,0.000959792,0.00353695,0.0120838,0.0281295,0.0541075,0.0802968,0.10325,0.122817,0.140176,0.166231,0.190864,0.217637,0.233254,0.245119,0.2496,0.249448,0.248993,0.25021,0.249448,0.250669,0.249448,0.247938
122,0.248239,0.24265,0.231409,0.214784,0.1802,0.145556,0.108044,0.074976,0.0425596,0.0171968,0.00595617,0.00124886,0.00023003,2.60357e-05,3.71939e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.9646e-05,0.000133516,0.000825704,0.00334134,0.0108218,0.0262965,0.0496839,0.0754177,0.102913,0.123223,0.138704,0.163315,0.187115,0.215803,0.234054,0.243661,0.247938,0.249145,0.25021,0.2496,0.249905,0.250057,0.250516,0.25021
121,0.247788,0.243371,0.232196,0.209083,0.181156,0.141385,0.10793,0.0686432,0.0374366,0.0169296,0.00534104,0.00123512,0.000213245,2.04089e-05,3.43328e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,1.38285e-05,0.000114443,0.000654612,0.00269741,0.00951261,0.0242507,0.0487728,0.0723153,0.0993918,0.118757,0.13644,0.157294,0.183839,0.212997,0.231278,0.243806,0.248842,0.249448,0.248389,0.250057,0.249752,0.250057,0.249296,0.25021
120,0.247788,0.242507,0.229336,0.206866,0.176397,0.140224,0.101385,0.0684939,0.0370371,0.0150641,0.00527028,0.00103571,0.000169375,1.80247e-05,3.43328e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,9.823e-06,8.31617e-05,0.000462539,0.00234894,0.00802323,0.0208923,0.0440139,0.0707294,0.0974527,0.117328,0.134823,0.156274,0.182123,0.208233,0.231409,0.242363,0.247788,0.249145,0.250057,0.249905,0.250363,0.249145,0.250057,0.249905
119,0.246743,0.242077,0.227552,0.203373,0.171882,0.13708,0.101309,0.0680954,0.0333491,0.013361,0.00461995,0.000983253,0.000117113,1.26841e-05,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,4.95918e-06,7.88701e-05,0.000373655,0.00183347,0.00682633,0.0189802,0.0390461,0.0674339,0.0925008,0.114572,0.132512,0.153521,0.179097,0.205207,0.227932,0.24265,0.246446,0.249448,0.2496,0.250057,0.250057,0.250516,0.249905,0.250669
118,0.24719,0.241079,0.227552,0.20287,0.169956,0.136942,0.0988879,0.065326,0.0323304,0.0126911,0.00409934,0.00100261,0.000127413,1.38285e-05,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,4.95918e-06,6.15129e-05,0.000305943,0.00162633,0.00612392,0.0181381,0.0371143,0.0637798,0.0900404,0.113304,0.130485,0.151477,0.17716,0.203879,0.228696,0.24009,0.24719,0.24854,0.249145,0.25021,0.249752,0.249905,0.249448,0.2496
