SW Version,2020.2.2
Date and Time Started,2022-Jun-08 19:59:34
Date and Time Ended,2022-Jun-08 20:00:20
Scan Name,Scan 147
Link Settings,
Reset RX After Applying Settings,false
Open Area,8270
Horizontal Opening,44
Horizontal Percentage,67.69
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.249448,0.249752,0.249448,0.248842,0.243806,0.237171,0.215462,0.186688,0.144478,0.10562,0.0621916,0.0337921,0.0144106,0.00454299,0.0012418,0.000248341,4.10086e-05,4.48234e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,6.48508e-06,3.45235e-05,0.000132467,0.000498016,0.00159447,0.00433213,0.0101322,0.0208923,0.036244,0.0581479,0.0832,0.111484,0.138751,0.169044,0.196448,0.21845,0.236486,0.24556,0.249296,0.250057,0.250057,0.2496,0.249752,0.249905,0.250057,0.249905
126,0.249752,0.250057,0.249448,0.248239,0.244242,0.234724,0.211786,0.182204,0.142319,0.0994884,0.0575757,0.0300619,0.0124869,0.00391594,0.00106518,0.000203517,3.07088e-05,3.33791e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,2.86107e-06,2.53681e-05,9.75624e-05,0.000409037,0.00128901,0.00345245,0.00879032,0.0190031,0.0346761,0.0540432,0.0785415,0.105784,0.136078,0.166029,0.192569,0.216946,0.234724,0.244388,0.248239,0.250057,0.249905,0.25021,0.25021,0.25021,0.25021,0.248389
125,0.249448,0.249905,0.249448,0.247638,0.242507,0.231278,0.211895,0.180517,0.139128,0.0943547,0.0539294,0.0280141,0.0115139,0.00342193,0.00092422,0.000168708,2.51774e-05,2.47959e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,2.00275e-06,1.45914e-05,7.91562e-05,0.000350004,0.00113518,0.00322261,0.00777867,0.0171795,0.0312906,0.0517229,0.0756127,0.103407,0.131533,0.162602,0.189715,0.212997,0.233121,0.243661,0.248691,0.249752,0.25021,0.25021,0.250057,0.25021,0.249448,0.249905
124,0.25021,0.249752,0.248691,0.24854,0.241791,0.229722,0.208551,0.180916,0.134602,0.0920022,0.0510206,0.0267778,0.0101907,0.00309014,0.000791752,0.000136854,2.1458e-05,1.33516e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.90738e-06,1.26841e-05,5.2739e-05,0.000272278,0.000950256,0.00269379,0.00675218,0.0157071,0.029215,0.0484325,0.0734961,0.0989118,0.12748,0.161131,0.184918,0.212887,0.233653,0.243082,0.248389,0.250363,0.249905,0.249752,0.250669,0.250057,0.248993,0.25021
123,0.25021,0.249296,0.249448,0.247489,0.23897,0.229593,0.207916,0.17363,0.131449,0.0872218,0.0481252,0.0237915,0.00943308,0.00265049,0.00066577,0.000127508,1.39239e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,7.62951e-06,3.81476e-05,0.000205997,0.000729191,0.00229553,0.00566701,0.0138718,0.0266506,0.0438725,0.0690598,0.0968078,0.124648,0.15509,0.18351,0.209833,0.229464,0.242077,0.248389,0.249448,0.249905,0.250363,0.249145,0.250057,0.248842,0.2496
122,0.249752,0.249448,0.249145,0.247638,0.239109,0.22592,0.203677,0.169956,0.126029,0.0830314,0.04504,0.0218148,0.00826827,0.00244316,0.000606928,0.000101091,1.21118e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,5.24529e-06,2.99458e-05,0.000165751,0.000615129,0.00189326,0.0049443,0.0123476,0.0246951,0.0418893,0.065577,0.0933228,0.122854,0.151814,0.179332,0.208551,0.229593,0.242077,0.24719,0.248993,0.250057,0.250057,0.2496,0.250363,0.249448,0.2496
121,0.2496,0.25021,0.249448,0.245855,0.239109,0.224804,0.200585,0.1641,0.121038,0.0793171,0.0422392,0.0199287,0.00762106,0.00212873,0.000509174,7.49599e-05,9.63226e-06,7.62951e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,2.86107e-07,4.86381e-06,2.73709e-05,0.000121595,0.000486286,0.00158312,0.0040074,0.0113004,0.0217015,0.0384884,0.062879,0.0899021,0.118448,0.147601,0.178628,0.203879,0.227932,0.240937,0.248239,0.2496,0.249296,0.2496,0.250057,0.249905,0.250057,0.249905
120,0.249296,0.25021,0.24854,0.24615,0.238691,0.223577,0.196448,0.159873,0.117228,0.0741078,0.039805,0.018476,0.00678371,0.00181249,0.000430972,5.78889e-05,7.0573e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.28885e-06,1.84062e-05,9.13634e-05,0.000393683,0.00131132,0.00362192,0.0100356,0.0201939,0.0361576,0.0604834,0.0860853,0.114925,0.143566,0.173999,0.201275,0.223577,0.240937,0.246892,0.249145,0.249448,0.24854,0.250516,0.249905,0.248842,0.249145
119,0.250363,0.249448,0.248239,0.24556,0.237583,0.219269,0.191757,0.158389,0.112557,0.0703769,0.037202,0.0167202,0.00612917,0.00155117,0.000339322,5.60769e-05,5.8175e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.43053e-06,1.17304e-05,7.83932e-05,0.000313382,0.00106212,0.00304217,0.00865089,0.0182985,0.0344544,0.0568722,0.0801396,0.112898,0.143115,0.170735,0.199997,0.224558,0.241079,0.247339,0.248993,0.249448,0.250516,0.249752,0.250057,0.250823,0.249145
118,0.249296,0.250057,0.248088,0.244826,0.23635,0.218917,0.187973,0.152379,0.106112,0.0664817,0.0345532,0.0153561,0.00524586,0.00135157,0.000283818,4.06271e-05,6.77119e-06,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-06,8.39246e-06,5.30251e-05,0.000252346,0.000923934,0.00264591,0.00798818,0.0165119,0.0313769,0.0516316,0.0788742,0.108877,0.140128,0.165225,0.195978,0.220805,0.238136,0.245855,0.248993,0.248993,0.250363,0.2496,0.249448,0.250057,0.249905
