SW Version,2020.2.2
Date and Time Started,2022-Jun-08 19:06:16
Date and Time Ended,2022-Jun-08 19:06:58
Scan Name,Scan 82
Link Settings,
Reset RX After Applying Settings,false
Open Area,9240
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.248389,0.245266,0.235399,0.222848,0.193845,0.154914,0.110581,0.0630921,0.0330504,0.0127413,0.00338378,0.000662528,7.47692e-05,5.05455e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,3.33791e-06,2.36515e-05,0.00015135,0.000750839,0.00246815,0.00734197,0.0179812,0.0361226,0.0634832,0.0991512,0.142815,0.180041,0.208976,0.231671,0.243661,0.248088,0.250516,0.249296,0.248993,0.250516,0.25021,0.250669
126,0.247339,0.244242,0.236623,0.217291,0.193661,0.152265,0.108559,0.061723,0.0313193,0.011383,0.00267967,0.000542363,6.33249e-05,3.33791e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.81201e-06,2.19348e-05,0.000129034,0.000663291,0.00245279,0.00653239,0.0179387,0.0315533,0.0625334,0.0972676,0.13754,0.175716,0.208657,0.230497,0.24265,0.24854,0.2496,0.249752,0.25021,0.249905,0.250057,0.251748
125,0.247489,0.244826,0.23567,0.217637,0.191757,0.147708,0.107055,0.0577462,0.0317564,0.0106099,0.0026257,0.000465591,6.16083e-05,2.09812e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,8.5832e-07,1.7834e-05,0.000131704,0.000604257,0.00224651,0.00600175,0.0165633,0.0336036,0.0592326,0.0973601,0.130902,0.173557,0.20781,0.228696,0.24222,0.247788,0.25021,0.248993,0.25021,0.250057,0.250363,0.251748
124,0.249296,0.244242,0.234054,0.21501,0.191757,0.150034,0.0974527,0.0580655,0.0291008,0.00975967,0.00240616,0.000411517,4.2916e-05,3.0518e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.33516e-06,1.5259e-05,0.00010214,0.000516423,0.00218948,0.0057784,0.0143601,0.0312643,0.0555984,0.0931742,0.135358,0.174518,0.203778,0.22844,0.24009,0.246892,0.249752,0.2496,0.25021,0.248993,0.25113,0.252368
123,0.247638,0.243082,0.232988,0.215803,0.187715,0.143768,0.100194,0.0546854,0.0277936,0.00907526,0.00232729,0.000371939,4.01503e-05,3.62402e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.81476e-07,1.35424e-05,0.000111868,0.000511559,0.00179303,0.00547847,0.0137771,0.0312428,0.0564645,0.0902388,0.131618,0.171378,0.203879,0.228059,0.239529,0.247788,0.24854,0.249905,0.249752,0.25021,0.25113,0.252213
122,0.247638,0.242077,0.231278,0.214335,0.185169,0.141288,0.0939866,0.0526064,0.0268164,0.00937157,0.00210355,0.000322347,2.88968e-05,2.00275e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,1.05859e-05,8.18265e-05,0.00046664,0.00176709,0.00521181,0.0127802,0.0303718,0.0555005,0.0869626,0.124497,0.168004,0.200683,0.226545,0.240231,0.24615,0.249905,0.249905,0.249448,0.250057,0.249448,0.252368
121,0.248691,0.243227,0.23246,0.212665,0.179489,0.140176,0.0878768,0.0505422,0.0249251,0.00939327,0.00206712,0.000284295,3.20439e-05,2.09812e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,8.10636e-06,7.07637e-05,0.000402934,0.00170167,0.00452754,0.012134,0.0292129,0.0498775,0.0845919,0.121325,0.166164,0.198254,0.224558,0.239529,0.246298,0.249448,0.2496,0.249905,0.25113,0.25113,0.251748
120,0.247339,0.242363,0.230757,0.211131,0.179175,0.137355,0.0896855,0.0474451,0.0244782,0.00788712,0.0016207,0.000245956,2.79431e-05,1.5259e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,7.62951e-06,5.44556e-05,0.000347143,0.00150635,0.00433213,0.011593,0.0259697,0.0504612,0.0820336,0.122854,0.161831,0.195604,0.223944,0.239809,0.24615,0.248239,0.249296,0.250823,0.2496,0.25113,0.251439
119,0.247339,0.242507,0.228059,0.21124,0.177313,0.134735,0.0882365,0.0485301,0.0248948,0.00767878,0.00156548,0.000261692,2.327e-05,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,5.91287e-06,5.0927e-05,0.000294499,0.0013324,0.00421235,0.0111312,0.0248721,0.0493189,0.0814626,0.120469,0.159998,0.193205,0.219386,0.237583,0.246446,0.249296,0.250057,0.248842,0.25021,0.250363,0.252992
118,0.246892,0.241506,0.229079,0.208976,0.174891,0.134337,0.0827128,0.0445114,0.0217257,0.0070902,0.00150053,0.000205615,1.95506e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,4.38697e-06,4.49187e-05,0.000284104,0.00127823,0.00373674,0.0105327,0.0235928,0.0455054,0.0812042,0.115868,0.154564,0.194304,0.219975,0.236896,0.246002,0.248691,0.248842,0.250057,0.249448,0.2496,0.253148
