SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:48:41
Date and Time Ended,2022-Jun-08 18:49:24
Scan Name,Scan 59
Link Settings,
Reset RX After Applying Settings,false
Open Area,8693
Horizontal Opening,41
Horizontal Percentage,63.08
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.234859,0.216716,0.190332,0.158328,0.125488,0.09008,0.0584883,0.0346028,0.0180176,0.00797418,0.00332074,0.00112583,0.000307565,7.54368e-05,1.50683e-05,2.00275e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,3.0518e-06,1.87877e-05,0.000114824,0.000445754,0.0012253,0.00351873,0.00784182,0.0141625,0.0252291,0.0414317,0.0600489,0.0880279,0.116927,0.150144,0.180916,0.207599,0.228059,0.240231,0.246298,0.250057,0.252368,0.260722
126,0.232988,0.214784,0.194304,0.156453,0.123632,0.087259,0.0552088,0.0332004,0.0170685,0.00733211,0.0030458,0.0010523,0.000306706,7.61997e-05,1.39239e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.28885e-06,1.64034e-05,9.17449e-05,0.000372129,0.00118982,0.00319619,0.00749074,0.0133366,0.024655,0.0406989,0.0588666,0.0851369,0.116395,0.149651,0.17739,0.207075,0.227552,0.239389,0.245855,0.25021,0.25268,0.262056
125,0.232724,0.214447,0.189189,0.155032,0.121794,0.0886183,0.0561703,0.0323559,0.0162731,0.00702032,0.00287442,0.000958839,0.000273136,7.50553e-05,1.1635e-05,1.33516e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.38422e-06,1.50683e-05,8.66903e-05,0.000318341,0.00119287,0.00311093,0.00700196,0.0126332,0.0235304,0.037768,0.0577543,0.0847669,0.114029,0.148781,0.17793,0.206137,0.225175,0.238413,0.245855,0.250363,0.25504,0.261554
124,0.232724,0.213999,0.18806,0.153809,0.119764,0.0833355,0.0542149,0.0306628,0.015812,0.00711619,0.00280957,0.000931182,0.000240043,7.15267e-05,1.01091e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,1.23026e-05,7.18128e-05,0.000315099,0.00104849,0.00291114,0.00651929,0.0125239,0.0231894,0.0366789,0.0564723,0.0827295,0.110135,0.144122,0.177083,0.202269,0.224312,0.237308,0.245707,0.250057,0.255836,0.262729
123,0.232196,0.214335,0.186858,0.153406,0.117127,0.0809314,0.0520913,0.0304214,0.0149449,0.00652417,0.00265984,0.000831617,0.000215343,5.76028e-05,9.63226e-06,1.33516e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,1.08721e-05,6.18944e-05,0.000299268,0.000981346,0.00266394,0.00616236,0.0118975,0.0216911,0.0362986,0.0545253,0.0812203,0.111424,0.144172,0.175565,0.20297,0.222726,0.237446,0.245266,0.250669,0.253933,0.262056
122,0.231278,0.21333,0.184585,0.149541,0.114958,0.0805019,0.0500053,0.0289527,0.014554,0.00636015,0.00253033,0.000758373,0.000199416,5.05455e-05,7.62951e-06,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,9.15541e-06,5.69352e-05,0.000269417,0.00085441,0.00253958,0.00569591,0.0113085,0.0210653,0.0346262,0.0539365,0.0790722,0.108588,0.140512,0.172897,0.201572,0.222848,0.237721,0.244972,0.25021,0.254248,0.264254
121,0.229464,0.209511,0.184004,0.151533,0.111454,0.0792404,0.0486569,0.0279758,0.0136773,0.00590801,0.00239214,0.000753033,0.00018616,4.69215e-05,6.96193e-06,1.14443e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,7.0573e-06,5.2739e-05,0.000247482,0.000799477,0.00247721,0.00556144,0.0111679,0.0205269,0.0338144,0.0522975,0.0772381,0.10636,0.139365,0.173263,0.201969,0.220805,0.236077,0.243661,0.250363,0.256156,0.263913
120,0.229079,0.20994,0.183757,0.147283,0.11188,0.0759351,0.0488076,0.0277015,0.0132187,0.0056117,0.00223926,0.000654231,0.000171473,4.51095e-05,6.48508e-06,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,6.67582e-06,5.30251e-05,0.000217536,0.000700294,0.00224031,0.0052244,0.0104927,0.0191784,0.0330451,0.0496598,0.0750447,0.104011,0.137864,0.169114,0.19551,0.219975,0.234859,0.243806,0.250057,0.255996,0.264766
119,0.227173,0.208976,0.179725,0.146179,0.108387,0.0752653,0.045934,0.0259565,0.0129344,0.00534009,0.00199416,0.000647936,0.000151637,4.14855e-05,4.86381e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,4.48234e-06,4.31067e-05,0.000175479,0.000643454,0.00210708,0.00510529,0.00989214,0.0185169,0.0324817,0.0499565,0.0743095,0.101838,0.137725,0.167866,0.195884,0.22033,0.234859,0.244096,0.249752,0.25504,0.264766
118,0.225796,0.206553,0.178084,0.142815,0.108761,0.0738273,0.0453391,0.0247205,0.0122868,0.0051813,0.00188935,0.000583276,0.00014229,3.17578e-05,5.5314e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.48234e-06,2.89921e-05,0.000158789,0.000600347,0.00188497,0.00487335,0.00954075,0.0180708,0.0314757,0.0483753,0.0707783,0.0996336,0.131449,0.165962,0.194489,0.216946,0.233786,0.243516,0.250057,0.256316,0.265281
117,0.2273,0.206033,0.178239,0.141679,0.105975,0.0724945,0.0440992,0.0243487,0.0114806,0.00478571,0.00178197,0.000535496,0.000128748,3.17578e-05,3.52865e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,3.91012e-06,2.75616e-05,0.000137903,0.000518807,0.00175021,0.00434014,0.00915989,0.0169205,0.0302261,0.0466136,0.0698489,0.0982946,0.133288,0.164166,0.193023,0.217061,0.233254,0.243951,0.249905,0.256156,0.266143
116,0.226545,0.202769,0.174073,0.139555,0.10199,0.0710237,0.0424274,0.023372,0.0110956,0.00444972,0.00161889,0.000479133,0.000116445,2.93736e-05,3.81476e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,3.0518e-06,2.30793e-05,0.000122168,0.000502499,0.00169633,0.00419299,0.00840365,0.0161219,0.0287132,0.0440234,0.0687007,0.0970831,0.12756,0.16312,0.193936,0.215236,0.23459,0.243951,0.250363,0.256156,0.268586
115,0.224435,0.203272,0.171522,0.136896,0.101788,0.0681407,0.0415789,0.0229323,0.0105751,0.00418641,0.0015588,0.000429446,9.97559e-05,2.55589e-05,2.7657e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.67033e-06,2.29839e-05,9.64179e-05,0.000440127,0.00157921,0.00403191,0.00817096,0.0157445,0.027438,0.0435275,0.0657454,0.0954097,0.127164,0.161448,0.192388,0.214897,0.232196,0.243806,0.250057,0.257606,0.267883
114,0.222002,0.20287,0.173263,0.134735,0.0998766,0.0663417,0.0398593,0.0214886,0.010256,0.00408322,0.00136015,0.000414473,9.0219e-05,2.2221e-05,3.0518e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.62127e-06,1.5259e-05,8.60227e-05,0.000390249,0.00137922,0.00385662,0.00752128,0.0148689,0.0268428,0.0421263,0.062362,0.0934719,0.123558,0.155858,0.191399,0.212887,0.231148,0.242938,0.248691,0.256477,0.267708
