SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:15:32
Date and Time Ended,2022-Jun-08 20:16:14
Scan Name,Scan 167
Link Settings,
Reset RX After Applying Settings,false
Open Area,8565
Horizontal Opening,41
Horizontal Percentage,63.08
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.247638,0.242077,0.231671,0.210156,0.175942,0.132469,0.0815599,0.0455357,0.0232856,0.00667015,0.00205921,0.00043679,4.35836e-05,3.52865e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,4.76844e-06,4.86381e-05,0.000266842,0.00109283,0.00351921,0.00982546,0.0210599,0.0385573,0.0668724,0.0950775,0.123446,0.155621,0.189014,0.212776,0.232064,0.241934,0.247339,0.2496,0.249145,0.249905,0.248842,0.250057,0.250057,0.249905,0.251285
126,0.246743,0.24265,0.22998,0.209404,0.17341,0.128238,0.0775158,0.0436202,0.0201265,0.00651514,0.00182574,0.000331979,3.23301e-05,4.10086e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.19623e-06,3.97688e-05,0.000211147,0.000966564,0.00293364,0.00829775,0.0184651,0.0354565,0.063641,0.0874826,0.120753,0.153925,0.1872,0.208339,0.230497,0.242077,0.246743,0.248993,0.250057,0.249448,0.2496,0.249752,0.25021,0.249752,0.251593
125,0.247041,0.241221,0.228059,0.204592,0.170949,0.124007,0.078935,0.0406182,0.019791,0.0059906,0.00166724,0.000309949,3.03273e-05,2.28885e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.38422e-06,2.74662e-05,0.000150206,0.000779355,0.00271744,0.00797962,0.0164913,0.0340619,0.0607976,0.0892361,0.116461,0.150752,0.182936,0.207179,0.228696,0.241791,0.246595,0.248691,0.249448,0.249296,0.249752,0.248389,0.249145,0.249752,0.251748
124,0.245855,0.240654,0.224928,0.20088,0.163772,0.118482,0.0766312,0.0401287,0.0189005,0.0053809,0.00152218,0.000294118,2.69894e-05,2.47959e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-06,1.49729e-05,0.000125219,0.000657855,0.00232385,0.00705175,0.0150018,0.0309221,0.0572058,0.0828131,0.112712,0.144427,0.181076,0.205105,0.227679,0.23897,0.244534,0.249752,0.2496,0.250057,0.249296,0.25021,0.2496,0.250516,0.251285
123,0.245855,0.240513,0.226671,0.198543,0.159935,0.117127,0.0720735,0.0375189,0.017519,0.00475814,0.0013158,0.000242142,2.35561e-05,2.38422e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.62127e-06,1.66896e-05,0.000114157,0.000534447,0.002012,0.00607834,0.0140133,0.0309244,0.0544528,0.0793479,0.110492,0.146127,0.177698,0.203373,0.225175,0.238274,0.246002,0.248389,0.249448,0.249752,0.250057,0.250057,0.250516,0.250363,0.251285
122,0.245855,0.24009,0.222605,0.197015,0.152833,0.1094,0.0677911,0.0352278,0.0163903,0.00432374,0.0012067,0.000211242,1.74525e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,1.54498e-05,8.25895e-05,0.000465496,0.00173857,0.00525416,0.0123457,0.0275654,0.0522441,0.0733251,0.105348,0.143315,0.172243,0.201374,0.223212,0.238136,0.246298,0.248239,0.249905,0.249905,0.25113,0.249752,0.250057,0.250823,0.251593
121,0.24556,0.238552,0.219975,0.194674,0.14987,0.109254,0.063248,0.0331574,0.0142562,0.00398642,0.00101043,0.000183871,1.37331e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,8.86931e-06,7.0573e-05,0.000395399,0.001493,0.00472724,0.0112467,0.0248615,0.0498775,0.0738406,0.101889,0.137818,0.169394,0.197299,0.222484,0.236077,0.243371,0.24854,0.249296,0.250057,0.249752,0.25021,0.249752,0.250516,0.252836
120,0.245266,0.237998,0.221044,0.19131,0.153867,0.105565,0.064564,0.0309899,0.0137526,0.00373646,0.000873579,0.000164225,1.01091e-05,1.43053e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,7.53414e-06,5.23575e-05,0.000384146,0.00135243,0.00420672,0.0107139,0.0235007,0.0459443,0.0715198,0.100514,0.131491,0.167113,0.197585,0.221402,0.236486,0.243516,0.248088,0.249752,0.249752,0.249752,0.250363,0.249448,0.249448,0.251285
119,0.244534,0.236213,0.217985,0.192027,0.145607,0.104462,0.0598734,0.0303966,0.0128799,0.00343566,0.000818456,0.000153925,1.25887e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,5.05455e-06,4.23438e-05,0.000278477,0.00116932,0.00374447,0.00929754,0.0227098,0.0417569,0.0656716,0.0935146,0.12844,0.165359,0.193661,0.218217,0.23352,0.244388,0.247788,0.248691,0.249752,0.250057,0.249905,0.2496,0.250977,0.253148
118,0.245266,0.235128,0.217522,0.183674,0.146808,0.101385,0.0560627,0.0279834,0.0116075,0.00297961,0.000700771,0.000125887,9.25078e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.38697e-06,3.1281e-05,0.000210193,0.000880541,0.00330005,0.0086681,0.0202129,0.0416169,0.0643712,0.0913253,0.125758,0.159623,0.190243,0.213999,0.233254,0.241506,0.247638,0.249448,0.250057,0.25021,0.25021,0.2496,0.250669,0.252836
