SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:59:29
Date and Time Ended,2022-Jun-08 19:00:20
Scan Name,Scan 73
Link Settings,
Reset RX After Applying Settings,false
Open Area,9668
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.244096,0.235128,0.214223,0.185588,0.140561,0.0981298,0.0524717,0.0268428,0.00741991,0.00192998,0.000227169,2.59403e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.86381e-06,7.02869e-05,0.000528153,0.00244936,0.00736785,0.022292,0.0442421,0.0834713,0.123857,0.169324,0.201572,0.229079,0.242363,0.247638,0.248993,0.249905,0.249905,0.249448,0.250977,0.253461
126,0.244096,0.23459,0.215123,0.184668,0.142121,0.095188,0.0519328,0.0251887,0.00655885,0.0015321,0.000222972,1.64988e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.62402e-06,5.22621e-05,0.000490196,0.00204614,0.00654784,0.0212214,0.0430336,0.0826961,0.126223,0.161512,0.201473,0.228696,0.241221,0.247339,0.249752,0.2496,0.2496,0.249905,0.250363,0.253776
125,0.243227,0.23459,0.212005,0.18012,0.134425,0.0913864,0.0500053,0.0241805,0.00727791,0.00140145,0.000208381,1.67849e-05,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.52865e-06,5.56954e-05,0.000366217,0.00198548,0.00566215,0.0200036,0.0417059,0.073615,0.116032,0.166366,0.199802,0.227173,0.241221,0.246446,0.2496,0.250057,0.249752,0.25021,0.25113,0.254722
124,0.242794,0.232724,0.209618,0.178007,0.136123,0.0884652,0.0492182,0.0227502,0.00626281,0.0013468,0.000178435,1.44961e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-06,4.18669e-05,0.000354009,0.00188897,0.00551747,0.0191193,0.0380275,0.071909,0.115672,0.151253,0.197395,0.225299,0.241079,0.245707,0.248993,0.2496,0.248842,0.249905,0.251285,0.253933
123,0.242938,0.230238,0.21048,0.176094,0.129047,0.0883507,0.0463814,0.0214638,0.00613699,0.00107538,0.000161746,1.23026e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.0518e-06,3.37606e-05,0.000291066,0.00186322,0.00524491,0.0183526,0.036548,0.0727649,0.110076,0.156393,0.199802,0.222243,0.238691,0.246892,0.249296,0.249905,0.2496,0.249905,0.252524,0.25504
122,0.242794,0.229079,0.20919,0.179725,0.130569,0.0874453,0.0454902,0.0213008,0.00605945,0.00106832,0.000144198,1.01091e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,3.00412e-05,0.000249104,0.00148709,0.00472868,0.015674,0.0351703,0.0671575,0.112929,0.153176,0.193296,0.221402,0.237721,0.24615,0.248842,0.248691,0.250057,0.25021,0.251593,0.255517
121,0.241934,0.22998,0.205207,0.169604,0.12748,0.0822477,0.0418551,0.0197509,0.00535973,0.00108864,0.000124075,1.03952e-05,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.62127e-06,2.07904e-05,0.000216583,0.00122702,0.00441987,0.0151248,0.0329202,0.0661382,0.105838,0.151533,0.192027,0.22033,0.238691,0.24556,0.249296,0.249448,0.25021,0.250516,0.252368,0.255836
120,0.242507,0.227552,0.20697,0.172533,0.124421,0.0774426,0.0389237,0.0189785,0.00518349,0.00096313,0.000113394,7.62951e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,2.57496e-05,0.000254635,0.00115587,0.00391184,0.0140846,0.0315242,0.0630824,0.10096,0.148997,0.191668,0.217522,0.23567,0.245119,0.248239,0.248842,0.249752,0.250516,0.251593,0.256477
119,0.240654,0.224804,0.19835,0.165225,0.12352,0.0784813,0.0395972,0.0178675,0.00500677,0.000928225,9.61318e-05,7.0573e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,1.90738e-05,0.000192359,0.00102626,0.00402733,0.0132465,0.0324302,0.062135,0.103328,0.145867,0.190067,0.216946,0.235805,0.244534,0.24854,0.249905,0.249448,0.25113,0.251748,0.256477
118,0.240796,0.227805,0.198254,0.163576,0.119555,0.0729723,0.0364375,0.0162906,0.00448806,0.000756275,7.73442e-05,5.62676e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,1.68803e-05,0.000161078,0.000909819,0.00356231,0.0127179,0.031987,0.0630532,0.0989596,0.147071,0.187029,0.216487,0.237171,0.245119,0.24854,0.25021,0.249448,0.249905,0.25268,0.258582
