SW Version,2020.2.2
Date and Time Started,2022-Jun-08 18:47:55
Date and Time Ended,2022-Jun-08 18:48:41
Scan Name,Scan 58
Link Settings,
Reset RX After Applying Settings,false
Open Area,8926
Horizontal Opening,42
Horizontal Percentage,64.62
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.241506,0.233121,0.216487,0.195045,0.15509,0.120327,0.076818,0.0458159,0.0202819,0.00634842,0.00197118,0.000399023,3.53819e-05,3.24254e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.43328e-06,3.68124e-05,0.000251678,0.00118305,0.00403696,0.0101139,0.0213988,0.0390052,0.0613992,0.0906381,0.124914,0.159189,0.190953,0.214897,0.232064,0.242363,0.246743,0.24854,0.249145,0.250057,0.251593,0.253148
126,0.24222,0.233121,0.217522,0.191847,0.158389,0.115476,0.0766742,0.0423878,0.0200801,0.00620403,0.00173257,0.000335698,3.46189e-05,2.09812e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.71939e-06,3.01366e-05,0.000244144,0.00114767,0.00382582,0.00941097,0.0199646,0.0372493,0.0582886,0.0899613,0.123372,0.155503,0.189101,0.210913,0.230238,0.239809,0.246892,0.248239,0.249145,0.250363,0.252213,0.25409
125,0.24222,0.233254,0.215803,0.191937,0.155149,0.113776,0.0773987,0.0401326,0.0189741,0.00573672,0.00154097,0.000340753,3.00412e-05,2.28885e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.67033e-06,2.81338e-05,0.000198081,0.00104448,0.00346895,0.00914251,0.019191,0.0362088,0.0578114,0.087745,0.12427,0.154797,0.186179,0.211349,0.228951,0.241079,0.24719,0.24854,0.249752,0.250977,0.251748,0.25504
124,0.24222,0.231148,0.214897,0.189539,0.150199,0.112681,0.0739739,0.0389015,0.0169394,0.00571679,0.00136492,0.00026503,2.65126e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.09812e-06,2.327e-05,0.000199321,0.000944915,0.00324006,0.00850856,0.0186561,0.035101,0.0574063,0.0855995,0.119415,0.152096,0.186518,0.208657,0.225671,0.239809,0.246298,0.249752,0.248389,0.250669,0.251439,0.254564
123,0.240654,0.23154,0.214335,0.188492,0.150254,0.114125,0.0718964,0.0376396,0.017457,0.00560273,0.00133955,0.000245384,2.20302e-05,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.14443e-06,2.44144e-05,0.000183394,0.000898661,0.00304398,0.00800926,0.0180868,0.0332949,0.0556665,0.0847845,0.114861,0.151142,0.181316,0.211458,0.2273,0.24009,0.244972,0.248842,0.249905,0.249905,0.25113,0.255199
122,0.240796,0.229464,0.212005,0.186179,0.145763,0.108674,0.0681747,0.0373138,0.0156405,0.00515869,0.00121986,0.000239185,1.80247e-05,1.14443e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,1.6022e-05,0.000137999,0.000831712,0.00277924,0.00789974,0.0169051,0.0325876,0.0535137,0.0830314,0.11499,0.148943,0.181236,0.209511,0.22617,0.239389,0.245266,0.248842,0.249145,0.250363,0.251593,0.254406
121,0.238691,0.228313,0.211895,0.182528,0.146388,0.107083,0.0670476,0.0346204,0.0155822,0.00467565,0.0011491,0.000183299,1.46868e-05,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,1.46868e-05,0.00013056,0.000699912,0.00257277,0.00738446,0.0166813,0.0316362,0.0523643,0.081172,0.111576,0.147708,0.18012,0.20531,0.225175,0.238691,0.245855,0.248993,0.249448,0.25021,0.253148,0.255358
120,0.23883,0.226796,0.20887,0.181316,0.141581,0.101309,0.065399,0.0334471,0.0140421,0.00425746,0.0010358,0.000214771,1.32563e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,1.17304e-05,0.000115778,0.000655184,0.00251459,0.00681986,0.0157475,0.0295906,0.0500542,0.0801396,0.110821,0.146075,0.17793,0.204695,0.225175,0.237998,0.246743,0.248842,0.249145,0.248389,0.25268,0.256799
119,0.238691,0.22592,0.20697,0.179962,0.140706,0.10086,0.0622105,0.0329229,0.0139531,0.00421244,0.00093452,0.000159075,1.13489e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,1.1635e-05,0.000106336,0.000586995,0.00223268,0.00632861,0.0146608,0.0287011,0.0499139,0.0764595,0.108732,0.143566,0.173851,0.20187,0.22309,0.236077,0.245266,0.248842,0.249296,0.249752,0.252213,0.256156
118,0.237859,0.226045,0.206553,0.177237,0.13861,0.0979187,0.0600489,0.0302149,0.0125932,0.00371424,0.00100462,0.0001215,1.25887e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,1.06813e-05,0.000103666,0.000515755,0.00202354,0.00604295,0.014327,0.0285989,0.0464866,0.07539,0.106416,0.139745,0.172026,0.200978,0.221642,0.236896,0.244826,0.248691,0.247339,0.249905,0.25268,0.256638
