SW Version,2020.2.2
Date and Time Started,2022-Jun-08 20:22:00
Date and Time Ended,2022-Jun-08 20:22:45
Scan Name,Scan 175
Link Settings,
Reset RX After Applying Settings,false
Open Area,1836
Horizontal Opening,33
Horizontal Percentage,50.77
Vertical Opening,52
Vertical Percentage,18.43
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.405538,0.383156,0.356478,0.343907,0.332462,0.308197,0.28444,0.266489,0.254406,0.24615,0.24222,0.244534,0.244972,0.244534,0.24556,0.245119,0.24556,0.244242,0.244972,0.244826,0.246892,0.24615,0.246743,0.246298,0.247788,0.247041,0.245707,0.246892,0.243951,0.246743,0.247788,0.246743,0.246595,0.246892,0.245707,0.24719,0.245855,0.244096,0.244534,0.243082,0.236213,0.234994,0.231017,0.228823,0.224558,0.217869,0.217176,0.214897,0.211131,0.208657,0.207916,0.209404,0.21501,0.2188,0.221282,0.227426,0.23392,0.239529,0.264254,0.294884,0.335458,0.366363,0.383515,0.403541,0.41838
126,0.40594,0.377854,0.354014,0.341328,0.324817,0.305667,0.287838,0.264084,0.247788,0.244242,0.24615,0.244096,0.244826,0.244096,0.243806,0.244972,0.244096,0.246002,0.244388,0.243951,0.24854,0.246446,0.245707,0.247041,0.246446,0.245707,0.245266,0.243951,0.24615,0.245707,0.245119,0.24615,0.246446,0.248088,0.246446,0.245855,0.247489,0.244826,0.243082,0.238274,0.233254,0.232988,0.228568,0.223212,0.215236,0.217637,0.210156,0.21333,0.210264,0.207916,0.20531,0.206344,0.213775,0.212555,0.217061,0.223944,0.229079,0.238552,0.257768,0.294037,0.331387,0.360876,0.379957,0.396893,0.417102
125,0.39384,0.379605,0.349185,0.336284,0.319247,0.307965,0.281121,0.256316,0.248691,0.244388,0.245119,0.244096,0.245119,0.244242,0.24222,0.245266,0.243371,0.244388,0.244826,0.24468,0.243371,0.244388,0.245266,0.243806,0.244096,0.244826,0.24556,0.245119,0.243516,0.245266,0.243806,0.243227,0.245413,0.246892,0.243661,0.246298,0.239809,0.242794,0.239529,0.239949,0.234054,0.229464,0.229464,0.220924,0.212997,0.217522,0.210588,0.203778,0.200781,0.202269,0.201671,0.20287,0.205207,0.211349,0.21333,0.220093,0.22592,0.23635,0.252836,0.289875,0.327937,0.360241,0.376119,0.393462,0.416254
124,0.389348,0.374058,0.349781,0.33656,0.320245,0.295949,0.278635,0.263744,0.245707,0.243082,0.241079,0.244096,0.242363,0.244096,0.241934,0.241791,0.242507,0.244096,0.24265,0.242794,0.243806,0.243806,0.243661,0.244242,0.245266,0.243951,0.244972,0.244388,0.243516,0.243806,0.243661,0.242077,0.243371,0.245413,0.24468,0.24265,0.243516,0.240513,0.237308,0.234187,0.23246,0.229336,0.220924,0.217291,0.211131,0.206553,0.200978,0.199316,0.201275,0.195231,0.200192,0.200388,0.201969,0.208763,0.214223,0.216259,0.224189,0.232856,0.253305,0.287434,0.322515,0.35249,0.377854,0.391956,0.406343
123,0.384595,0.365382,0.347113,0.32663,0.318998,0.297022,0.274527,0.26256,0.245413,0.241363,0.243661,0.24265,0.241934,0.243082,0.244388,0.242794,0.241934,0.243661,0.241791,0.241648,0.243371,0.24265,0.244242,0.243227,0.242507,0.24222,0.241506,0.24265,0.242507,0.241221,0.242363,0.244972,0.243806,0.243516,0.243806,0.242363,0.242507,0.239109,0.235941,0.233653,0.232592,0.2273,0.221762,0.214672,0.213108,0.205516,0.199025,0.193023,0.197776,0.192569,0.194212,0.193845,0.197585,0.203474,0.206033,0.214672,0.221402,0.233121,0.250516,0.277503,0.321502,0.35008,0.373717,0.388978,0.414149
122,0.383874,0.364083,0.344776,0.331119,0.312428,0.295522,0.279586,0.258582,0.24468,0.242507,0.241079,0.240372,0.239389,0.240654,0.239809,0.240937,0.242077,0.241934,0.240937,0.241079,0.241506,0.240231,0.240796,0.242077,0.241079,0.242363,0.242363,0.241791,0.241221,0.242507,0.241506,0.242507,0.24222,0.242794,0.243371,0.239669,0.239529,0.236896,0.234994,0.228186,0.225175,0.224804,0.215689,0.207494,0.201275,0.19749,0.199122,0.191399,0.193845,0.191937,0.186094,0.187115,0.189979,0.201077,0.202069,0.208233,0.21845,0.226671,0.246595,0.278446,0.316533,0.35038,0.367349,0.383156,0.408369
121,0.378552,0.355859,0.331924,0.322008,0.307965,0.294672,0.263235,0.254406,0.242077,0.236896,0.240654,0.23883,0.236623,0.239949,0.237033,0.240231,0.239389,0.241079,0.23897,0.242363,0.239389,0.239669,0.242363,0.24009,0.241221,0.241791,0.239529,0.241506,0.241648,0.241363,0.241363,0.237308,0.240937,0.243516,0.245119,0.239949,0.236759,0.233254,0.235941,0.229079,0.220924,0.219857,0.210156,0.203172,0.202468,0.192207,0.187029,0.188753,0.185504,0.187973,0.187286,0.185085,0.185169,0.195138,0.200192,0.205929,0.21501,0.222848,0.24468,0.271614,0.311715,0.343619,0.360558,0.379605,0.397664
120,0.376119,0.35432,0.327152,0.322515,0.303178,0.28683,0.265281,0.251748,0.239669,0.237033,0.237998,0.23883,0.237308,0.235941,0.237721,0.236077,0.237583,0.236623,0.239669,0.239389,0.236759,0.239109,0.238274,0.237721,0.238552,0.238413,0.238136,0.237583,0.238413,0.240372,0.24009,0.239669,0.238136,0.241221,0.241506,0.237446,0.237171,0.233387,0.227679,0.223944,0.220449,0.215689,0.207705,0.199899,0.199802,0.187115,0.185504,0.180041,0.1831,0.175716,0.174295,0.176018,0.183263,0.188579,0.192569,0.20449,0.211349,0.221762,0.237721,0.272336,0.304984,0.337392,0.358664,0.380663,0.402351
119,0.366363,0.345357,0.327675,0.317269,0.297886,0.285232,0.269292,0.246446,0.240372,0.235805,0.236486,0.234054,0.233254,0.235263,0.236486,0.235399,0.236896,0.237308,0.236213,0.236077,0.235534,0.235128,0.237998,0.242507,0.236759,0.237308,0.237446,0.237033,0.235128,0.235128,0.237033,0.23567,0.23897,0.237446,0.239109,0.237171,0.232988,0.226671,0.228696,0.218683,0.212115,0.20781,0.202769,0.192207,0.191131,0.180041,0.179253,0.174741,0.168073,0.173263,0.169956,0.170238,0.174741,0.183018,0.187973,0.194674,0.207494,0.215689,0.234321,0.265109,0.298103,0.332193,0.354934,0.378552,0.400385
118,0.367019,0.345649,0.32379,0.310298,0.295736,0.277127,0.259237,0.247489,0.237446,0.234321,0.232592,0.230887,0.232988,0.232592,0.234054,0.23352,0.235128,0.234994,0.234859,0.234054,0.237308,0.23352,0.23635,0.236623,0.234724,0.237859,0.232724,0.232328,0.23459,0.231671,0.233786,0.235399,0.233254,0.23635,0.235534,0.236077,0.231933,0.223577,0.223334,0.213553,0.20919,0.208339,0.197776,0.186094,0.184502,0.173851,0.169324,0.16828,0.166096,0.166164,0.16766,0.171737,0.172171,0.176549,0.184918,0.195604,0.202069,0.212665,0.225547,0.262224,0.291733,0.32689,0.349185,0.373036,0.393084
117,0.360241,0.336008,0.31219,0.310298,0.295736,0.272155,0.256799,0.243661,0.233121,0.228951,0.227552,0.231671,0.230109,0.232988,0.229207,0.22998,0.23246,0.233387,0.233121,0.231148,0.233254,0.232988,0.232988,0.232328,0.233387,0.233786,0.232724,0.232856,0.231671,0.233121,0.232724,0.228568,0.234187,0.234859,0.234859,0.229207,0.231017,0.221522,0.215236,0.210372,0.20088,0.201275,0.189979,0.181638,0.174667,0.175565,0.165359,0.15845,0.161639,0.154331,0.155385,0.157536,0.165962,0.171306,0.177698,0.188146,0.196542,0.209083,0.22642,0.253776,0.289466,0.329786,0.352794,0.368671,0.387506
116,0.359608,0.329255,0.305895,0.294884,0.285232,0.267184,0.252213,0.237171,0.228696,0.230887,0.225671,0.230757,0.228059,0.229593,0.229593,0.231148,0.230757,0.232328,0.232592,0.230238,0.230887,0.230887,0.231017,0.230368,0.23154,0.230627,0.230757,0.228313,0.232196,0.229593,0.228696,0.22642,0.232196,0.23392,0.232592,0.228059,0.221642,0.218917,0.208339,0.204695,0.201077,0.195324,0.183757,0.183181,0.176245,0.165559,0.159873,0.153062,0.152435,0.150365,0.152265,0.161004,0.159686,0.166434,0.172751,0.182691,0.190243,0.204286,0.222122,0.255358,0.288243,0.319247,0.340194,0.360876,0.383874
115,0.345357,0.319995,0.307042,0.293195,0.279395,0.258745,0.248389,0.232988,0.22844,0.229336,0.227552,0.228313,0.226545,0.228951,0.227173,0.228059,0.225796,0.228186,0.227932,0.227048,0.229336,0.228823,0.231017,0.227048,0.230627,0.228951,0.226671,0.224928,0.22309,0.221044,0.227805,0.223944,0.228696,0.225671,0.22844,0.222122,0.216716,0.218567,0.212225,0.202569,0.192117,0.187029,0.177007,0.174073,0.163576,0.165492,0.152152,0.153925,0.148673,0.147601,0.145556,0.149979,0.149106,0.162344,0.164298,0.17716,0.181961,0.198928,0.219151,0.248993,0.278257,0.317269,0.34247,0.361832,0.384234
