SW Version,2020.2.2
Date and Time Started,2022-Jun-08 19:34:43
Date and Time Ended,2022-Jun-08 19:35:31
Scan Name,Scan 114
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.541075,0.553505,0.55803,0.601459,0.591044,0.558791,0.584299,0.583467,0.581809,0.600577,0.622483,0.605908,0.603231,0.622483,0.605908,0.605908,0.627249,0.562629,0.591044,0.549053,0.529875,0.54979,0.501339,0.521112,0.48018,0.521112,0.513919,0.543228,0.585134,0.611334,0.614084,0.572058,0.585971,0.597947,0.597947,0.596206,0.614084,0.594476,0.579341,0.611334,0.604121,0.568091,0.580161,0.564957,0.55727,0.576081,0.612248,0.563403,0.582637,0.552758,0.536117,0.556513,0.529875,0.548318,0.522441,0.523108,0.550529,0.550529,0.564179,0.555758,0.567304,0.585971,0.584299,0.594476,0.587652
126,0.525794,0.545398,0.567304,0.596206,0.580161,0.565737,0.561087,0.582637,0.585134,0.616858,0.627249,0.572058,0.597947,0.620597,0.635029,0.597075,0.633066,0.572858,0.564957,0.548318,0.54979,0.544673,0.532632,0.507551,0.511353,0.502569,0.522441,0.528508,0.580161,0.618722,0.614084,0.580984,0.583467,0.620597,0.584299,0.611334,0.602344,0.580984,0.597947,0.575272,0.587652,0.575272,0.572058,0.587652,0.55803,0.593614,0.601459,0.572858,0.604121,0.55727,0.55127,0.553505,0.552013,0.537525,0.523777,0.519789,0.555758,0.540361,0.609515,0.572858,0.580161,0.591898,0.585971,0.585971,0.596206
125,0.55803,0.561857,0.563403,0.589344,0.584299,0.572058,0.596206,0.596206,0.564179,0.600577,0.597075,0.569671,0.593614,0.622483,0.630144,0.605013,0.636015,0.591898,0.581809,0.544673,0.555005,0.522441,0.530562,0.523108,0.483011,0.521775,0.534718,0.545398,0.586811,0.615006,0.600577,0.570465,0.597947,0.597947,0.591898,0.579341,0.600577,0.604121,0.585971,0.56888,0.597075,0.580984,0.575272,0.583467,0.564179,0.56032,0.621538,0.552758,0.576893,0.53194,0.541075,0.540361,0.53125,0.548318,0.540361,0.519789,0.543949,0.57126,0.578522,0.554254,0.569671,0.598821,0.588497,0.578522,0.578522
124,0.521112,0.57126,0.556513,0.590193,0.59534,0.585134,0.579341,0.588497,0.59534,0.613164,0.641996,0.596206,0.606806,0.641996,0.633066,0.609515,0.637996,0.565737,0.600577,0.536117,0.534718,0.536117,0.534021,0.511353,0.515861,0.488193,0.545398,0.536117,0.564179,0.613164,0.630144,0.57126,0.602344,0.600577,0.605013,0.590193,0.590193,0.577706,0.596206,0.590193,0.559554,0.580161,0.578522,0.601459,0.555758,0.594476,0.635029,0.559554,0.581809,0.552013,0.52647,0.532632,0.537525,0.538939,0.552758,0.504426,0.554254,0.568091,0.587652,0.570465,0.591044,0.591898,0.590193,0.56888,0.585134
123,0.52512,0.56032,0.578522,0.578522,0.574465,0.593614,0.578522,0.610423,0.600577,0.609515,0.592755,0.592755,0.610423,0.610423,0.620597,0.613164,0.632089,0.564957,0.577706,0.552013,0.55127,0.556513,0.517164,0.505671,0.505671,0.506296,0.515861,0.552758,0.569671,0.631115,0.618722,0.588497,0.574465,0.615006,0.606806,0.583467,0.606806,0.586811,0.591898,0.589344,0.578522,0.581809,0.56652,0.591898,0.585134,0.57126,0.637004,0.556513,0.541075,0.572058,0.555005,0.542508,0.541075,0.570465,0.543949,0.508812,0.555758,0.556513,0.580984,0.555758,0.591898,0.594476,0.57126,0.581809,0.576893
122,0.539649,0.576893,0.569671,0.57126,0.583467,0.588497,0.583467,0.609515,0.572058,0.612248,0.596206,0.614084,0.608609,0.604121,0.599698,0.591898,0.634046,0.59534,0.570465,0.552013,0.506923,0.542508,0.512633,0.495876,0.489945,0.505671,0.52647,0.549053,0.55127,0.63999,0.591898,0.589344,0.593614,0.592755,0.608609,0.597075,0.59534,0.579341,0.573661,0.582637,0.580984,0.57126,0.576893,0.589344,0.578522,0.583467,0.611334,0.561857,0.546854,0.57126,0.545398,0.538231,0.55127,0.546854,0.537525,0.515861,0.556513,0.550529,0.604121,0.542508,0.56652,0.589344,0.585971,0.580161,0.580161
121,0.521775,0.553505,0.585971,0.575272,0.594476,0.590193,0.561857,0.591898,0.590193,0.628211,0.588497,0.606806,0.587652,0.609515,0.62629,0.620597,0.600577,0.584299,0.603231,0.553505,0.534718,0.53194,0.514565,0.507551,0.485876,0.505671,0.525794,0.544673,0.564957,0.630144,0.598821,0.570465,0.593614,0.599698,0.628211,0.585134,0.600577,0.594476,0.593614,0.581809,0.589344,0.575272,0.55727,0.587652,0.552013,0.59534,0.641996,0.577706,0.589344,0.576081,0.520449,0.519789,0.532632,0.561087,0.546125,0.508181,0.558791,0.565737,0.591044,0.552758,0.572058,0.609515,0.593614,0.579341,0.572058
120,0.528508,0.56652,0.580161,0.580984,0.559554,0.586811,0.606806,0.628211,0.594476,0.637996,0.599698,0.618722,0.587652,0.621538,0.614084,0.588497,0.610423,0.585971,0.591044,0.561087,0.535417,0.56888,0.510715,0.517818,0.498896,0.506923,0.528508,0.52647,0.563403,0.625334,0.600577,0.553505,0.582637,0.619658,0.622483,0.592755,0.587652,0.592755,0.594476,0.588497,0.583467,0.549053,0.558791,0.589344,0.57126,0.578522,0.633066,0.585971,0.572858,0.578522,0.53125,0.552013,0.520449,0.555758,0.542508,0.524448,0.55127,0.543228,0.580161,0.550529,0.591898,0.605013,0.588497,0.600577,0.580161
119,0.540361,0.573661,0.599698,0.585134,0.622483,0.587652,0.602344,0.596206,0.583467,0.637004,0.624381,0.608609,0.576893,0.61593,0.596206,0.614084,0.588497,0.580984,0.599698,0.569671,0.514565,0.555005,0.505671,0.537525,0.498896,0.501953,0.501339,0.554254,0.576893,0.616858,0.590193,0.579341,0.592755,0.618722,0.615006,0.602344,0.591044,0.591044,0.591044,0.575272,0.585134,0.573661,0.591898,0.580161,0.555758,0.601459,0.622483,0.561087,0.572058,0.570465,0.548318,0.555005,0.528508,0.572858,0.546125,0.529191,0.558791,0.582637,0.589344,0.537525,0.583467,0.600577,0.59534,0.592755,0.592755
118,0.523108,0.578522,0.581809,0.584299,0.565737,0.591898,0.616858,0.607706,0.611334,0.607706,0.606806,0.600577,0.591044,0.614084,0.617788,0.624381,0.613164,0.578522,0.580161,0.563403,0.53125,0.55727,0.527148,0.519789,0.4923,0.500726,0.502569,0.541791,0.578522,0.64503,0.594476,0.54979,0.581809,0.589344,0.631115,0.591898,0.600577,0.590193,0.592755,0.56888,0.600577,0.55727,0.589344,0.588497,0.55127,0.588497,0.640992,0.564179,0.550529,0.561087,0.538231,0.52647,0.527148,0.563403,0.533325,0.520449,0.553505,0.56032,0.572058,0.532632,0.598821,0.597075,0.585971,0.591898,0.558791
