TXDIFFSWING,TXPRE,TXPOST,RXTERM,Error_Count,Open Area
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,73.4375,694253635520,1.4403957701294487e-12
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,73.4375,615654378480,1.6242879689557601e-12
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,73.4375,603472293200,1.6570769052168971e-12
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,598519604800,1.6707890468085131e-12
530 mV (00101),2.24 dB (01001),0.00 dB (00000),800 mV,0,71.875,630611165520,1.5857632320471254e-12
530 mV (00101),2.24 dB (01001),2.28 dB (01001),800 mV,0,73.4375,733838735600,1.3626972132813099e-12
530 mV (00101),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,609644410560,1.6403004483899586e-12
530 mV (00101),2.24 dB (01001),5.81 dB (10100),800 mV,0,70.3125,694616075040,1.4396441947336364e-12
530 mV (00101),3.90 dB (01111),0.00 dB (00000),800 mV,0,70.3125,547433789440,1.8267049263125586e-12
530 mV (00101),3.90 dB (01111),2.28 dB (01001),800 mV,0,71.875,680658837920,1.469164791947553e-12
530 mV (00101),3.90 dB (01111),3.99 dB (01111),800 mV,0,70.3125,578171240560,1.729591390660367e-12
530 mV (00101),3.90 dB (01111),5.81 dB (10100),800 mV,0,68.75,669698575440,1.4932090893921762e-12
950 mV (11000),0.01 dB (00000),0.00 dB (00000),800 mV,0,73.4375,593215424800,1.6857282501329862e-12
950 mV (11000),0.01 dB (00000),2.28 dB (01001),800 mV,0,73.4375,742907670560,1.3460622896061971e-12
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,73.4375,756111401840,1.3225564348937156e-12
950 mV (11000),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,619353542800,1.6145867116205669e-12
950 mV (11000),2.24 dB (01001),0.00 dB (00000),800 mV,0,73.4375,729794706160,1.3702483610243678e-12
950 mV (11000),2.24 dB (01001),2.28 dB (01001),800 mV,0,73.4375,589556539280,1.6961901588289682e-12
950 mV (11000),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,626093205200,1.5972062812605652e-12
950 mV (11000),2.24 dB (01001),5.81 dB (10100),800 mV,0,73.4375,643949282240,1.5529173299509943e-12
950 mV (11000),3.90 dB (01111),0.00 dB (00000),800 mV,0,68.75,808662357680,1.2366100517760407e-12
950 mV (11000),3.90 dB (01111),2.28 dB (01001),800 mV,0,71.875,615678763600,1.6242236359636556e-12
950 mV (11000),3.90 dB (01111),3.99 dB (01111),800 mV,0,71.875,690476123120,1.4482760033487891e-12
950 mV (11000),3.90 dB (01111),5.81 dB (10100),800 mV,0,71.875,664624008800,1.5046101055024059e-12
1040 mV (11111),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875,664679493120,1.5044845077226746e-12
1040 mV (11111),0.01 dB (00000),2.28 dB (01001),800 mV,0,73.4375,749433388960,1.3343414034270811e-12
1040 mV (11111),0.01 dB (00000),3.99 dB (01111),800 mV,0,75.0,667054979680,1.4991268043298628e-12
1040 mV (11111),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,630119903200,1.5869995455176094e-12
1040 mV (11111),2.24 dB (01001),0.00 dB (00000),800 mV,0,70.3125,673551344080,1.4846678115769992e-12
1040 mV (11111),2.24 dB (01001),2.28 dB (01001),800 mV,0,73.4375,706887574480,1.4146521117387289e-12
1040 mV (11111),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,672188750000,1.4876773822828781e-12
1040 mV (11111),2.24 dB (01001),5.81 dB (10100),800 mV,0,73.4375,637630689040,1.5683059444732401e-12
1040 mV (11111),3.90 dB (01111),0.00 dB (00000),800 mV,0,67.1875,667045503600,1.4991481009962092e-12
1040 mV (11111),3.90 dB (01111),2.28 dB (01001),800 mV,0,71.875,676206948560,1.4788372141539297e-12
1040 mV (11111),3.90 dB (01111),3.99 dB (01111),800 mV,0,73.4375,695682683040,1.4374369585141772e-12
1040 mV (11111),3.90 dB (01111),5.81 dB (10100),800 mV,0,73.4375,570119490240,1.7540182665550262e-12
------------BEST------------
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0
