TXDIFFSWING,TXPRE,TXPOST,RXTERM,Error_Count,Open Area
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,75.0,661654775360,1.5113621744147612e-12
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,75.0,749728977520,1.3338153252497484e-12
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,76.5625,581797518080,1.7188110449493101e-12
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,73.4375,618427185040,1.617005241991941e-12
530 mV (00101),2.24 dB (01001),0.00 dB (00000),800 mV,0,73.4375,696706845920,1.4353239183110107e-12
530 mV (00101),2.24 dB (01001),2.28 dB (01001),800 mV,0,73.4375,548362890800,1.8236099064637873e-12
530 mV (00101),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,665722318640,1.5021277971315334e-12
530 mV (00101),2.24 dB (01001),5.81 dB (10100),800 mV,0,71.875,602232468560,1.660488353261828e-12
530 mV (00101),3.90 dB (01111),0.00 dB (00000),800 mV,0,68.75,666851719120,1.4995837475228131e-12
530 mV (00101),3.90 dB (01111),2.28 dB (01001),800 mV,0,71.875,634361541440,1.5763881236085043e-12
530 mV (00101),3.90 dB (01111),3.99 dB (01111),800 mV,0,71.875,628209120160,1.5918266193673021e-12
530 mV (00101),3.90 dB (01111),5.81 dB (10100),800 mV,0,71.875,707392101040,1.4136431528282703e-12
950 mV (11000),0.01 dB (00000),0.00 dB (00000),800 mV,0,73.4375,597388920880,1.6739513657650745e-12
950 mV (11000),0.01 dB (00000),2.28 dB (01001),800 mV,0,73.4375,577540081760,1.7314815570074245e-12
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,75.0,617968781200,1.6182047223456083e-12
950 mV (11000),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,641594345120,1.558617228480974e-12
950 mV (11000),2.24 dB (01001),0.00 dB (00000),800 mV,0,71.875,589750330000,1.6956327943046679e-12
950 mV (11000),2.24 dB (01001),2.28 dB (01001),800 mV,0,71.875,581495016800,1.7197051928373463e-12
950 mV (11000),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,619015017680,1.6154696920728832e-12
950 mV (11000),2.24 dB (01001),5.81 dB (10100),800 mV,0,73.4375,658669514960,1.5182120582288198e-12
950 mV (11000),3.90 dB (01111),0.00 dB (00000),800 mV,0,68.75,677427763520,1.4761721527382847e-12
950 mV (11000),3.90 dB (01111),2.28 dB (01001),800 mV,0,68.75,517929245440,1.9307656572867655e-12
950 mV (11000),3.90 dB (01111),3.99 dB (01111),800 mV,0,70.3125,626485460080,1.5962062389641149e-12
950 mV (11000),3.90 dB (01111),5.81 dB (10100),800 mV,0,70.3125,500134999280,1.9994601486390901e-12
1040 mV (11111),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875,613686325200,1.6294969578702941e-12
1040 mV (11111),0.01 dB (00000),2.28 dB (01001),800 mV,0,75.0,566112683600,1.7664327773771858e-12
1040 mV (11111),0.01 dB (00000),3.99 dB (01111),800 mV,0,75.0,605337437920,1.6519711773256582e-12
1040 mV (11111),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,687913522080,1.4536710907736834e-12
1040 mV (11111),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,536244500720,1.8648209886671638e-12
1040 mV (11111),2.24 dB (01001),2.28 dB (01001),800 mV,0,70.3125,539640073280,1.8530869917088896e-12
1040 mV (11111),2.24 dB (01001),3.99 dB (01111),800 mV,0,71.875,669977046240,1.4925884485328751e-12
1040 mV (11111),2.24 dB (01001),5.81 dB (10100),800 mV,0,70.3125,572118762800,1.7478888388591055e-12
1040 mV (11111),3.90 dB (01111),0.00 dB (00000),800 mV,0,67.1875,622541650400,1.6063182268326509e-12
1040 mV (11111),3.90 dB (01111),2.28 dB (01001),800 mV,0,65.625,542261202000,1.8441297225612684e-12
1040 mV (11111),3.90 dB (01111),3.99 dB (01111),800 mV,0,67.1875,600954343600,1.6640199220618464e-12
1040 mV (11111),3.90 dB (01111),5.81 dB (10100),800 mV,0,70.3125,662078159440,1.5103956923240326e-12
------------BEST------------
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,76.5625
