TXDIFFSWING,TXPRE,TXPOST,RXTERM,Error_Count,Open Area
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,70.3125,653151631280,1.5310380501389413e-12
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,70.3125,633086399280,1.5795632336080597e-12
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,71.875,670987458080,1.4903408222583688e-12
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,70.3125,641897967440,1.5578799914076263e-12
530 mV (00101),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,635262378480,1.5741527184290562e-12
530 mV (00101),2.24 dB (01001),2.28 dB (01001),800 mV,0,70.3125,693690474240,1.4415651319064018e-12
530 mV (00101),2.24 dB (01001),3.99 dB (01111),800 mV,0,71.875,624180912080,1.6020996167082919e-12
530 mV (00101),2.24 dB (01001),5.81 dB (10100),800 mV,0,68.75,709812734080,1.4088222878899411e-12
530 mV (00101),3.90 dB (01111),0.00 dB (00000),800 mV,0,65.625,660895281840,1.5130990150450125e-12
530 mV (00101),3.90 dB (01111),2.28 dB (01001),800 mV,0,67.1875,622021489200,1.6076614994220363e-12
530 mV (00101),3.90 dB (01111),3.99 dB (01111),800 mV,0,67.1875,614676633600,1.6268716676982856e-12
530 mV (00101),3.90 dB (01111),5.81 dB (10100),800 mV,0,65.625,651797672240,1.5342184278801591e-12
950 mV (11000),0.01 dB (00000),0.00 dB (00000),800 mV,0,70.3125,610240458960,1.6386982955935866e-12
950 mV (11000),0.01 dB (00000),2.28 dB (01001),800 mV,0,71.875,589653767440,1.6959104736013659e-12
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,73.4375,635661689520,1.5731638645001851e-12
950 mV (11000),0.01 dB (00000),5.81 dB (10100),800 mV,0,73.4375,624141784720,1.6022000521061349e-12
950 mV (11000),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,673822416240,1.4840705442542343e-12
950 mV (11000),2.24 dB (01001),2.28 dB (01001),800 mV,0,71.875,564640477360,1.7710384573836109e-12
950 mV (11000),2.24 dB (01001),3.99 dB (01111),800 mV,0,71.875,565997147040,1.7667933579342376e-12
950 mV (11000),2.24 dB (01001),5.81 dB (10100),800 mV,0,70.3125,638264662000,1.566748183843523e-12
950 mV (11000),3.90 dB (01111),0.00 dB (00000),800 mV,0,65.625,631867688080,1.5826098071870249e-12
950 mV (11000),3.90 dB (01111),2.28 dB (01001),800 mV,0,68.75,731632590640,1.366806253293397e-12
950 mV (11000),3.90 dB (01111),3.99 dB (01111),800 mV,0,68.75,681647377040,1.4670341787896569e-12
950 mV (11000),3.90 dB (01111),5.81 dB (10100),800 mV,0,67.1875,746511638320,1.3395638442428938e-12
1040 mV (11111),0.01 dB (00000),0.00 dB (00000),800 mV,0,70.3125,516140631840,1.9374564572354632e-12
1040 mV (11111),0.01 dB (00000),2.28 dB (01001),800 mV,0,71.875,693862556160,1.4412076154306946e-12
1040 mV (11111),0.01 dB (00000),3.99 dB (01111),800 mV,0,71.875,524743680240,1.9056923173284029e-12
1040 mV (11111),0.01 dB (00000),5.81 dB (10100),800 mV,0,73.4375,608386250880,1.6436926353176957e-12
1040 mV (11111),2.24 dB (01001),0.00 dB (00000),800 mV,0,67.1875,599965130000,1.6667635334073499e-12
1040 mV (11111),2.24 dB (01001),2.28 dB (01001),800 mV,0,70.3125,682138557440,1.4659778267818538e-12
1040 mV (11111),2.24 dB (01001),3.99 dB (01111),800 mV,0,71.875,695534922240,1.4377423304346203e-12
1040 mV (11111),2.24 dB (01001),5.81 dB (10100),800 mV,0,71.875,703349936480,1.4217673851008236e-12
1040 mV (11111),3.90 dB (01111),0.00 dB (00000),800 mV,0,62.5,624240195920,1.6019474659529227e-12
1040 mV (11111),3.90 dB (01111),2.28 dB (01001),800 mV,0,67.1875,557682664880,1.7931344525747024e-12
1040 mV (11111),3.90 dB (01111),3.99 dB (01111),800 mV,0,68.75,778440146080,1.2846202820290185e-12
1040 mV (11111),3.90 dB (01111),5.81 dB (10100),800 mV,0,67.1875,575161706960,1.7386414775167667e-12
------------BEST------------
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,73.4375
