TXDIFFSWING,TXPRE,TXPOST,RXTERM,Error_Count,Open Area
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875,700019300880,1.4285320401064539e-12
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,71.875,603647132800,1.6565969515361209e-12
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,71.875,663935681120,1.5061699927214179e-12
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,71.875,617170498720,1.6202977978921241e-12
530 mV (00101),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,639316053840,1.5641715767867569e-12
530 mV (00101),2.24 dB (01001),2.28 dB (01001),800 mV,0,70.3125,572198555040,1.7476450983524314e-12
530 mV (00101),2.24 dB (01001),3.99 dB (01111),800 mV,0,68.75,670457636960,1.4915185462488224e-12
530 mV (00101),2.24 dB (01001),5.81 dB (10100),800 mV,0,68.75,553928643040,1.8052866782839185e-12
530 mV (00101),3.90 dB (01111),0.00 dB (00000),800 mV,0,65.625,607146774960,1.6470481953328039e-12
530 mV (00101),3.90 dB (01111),2.28 dB (01001),800 mV,0,67.1875,594990048320,1.6807003794829454e-12
530 mV (00101),3.90 dB (01111),3.99 dB (01111),800 mV,0,65.625,680478042960,1.469555131639688e-12
530 mV (00101),3.90 dB (01111),5.81 dB (10100),800 mV,0,65.625,639325511360,1.564148438051155e-12
950 mV (11000),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875,686612574320,1.4564254099050971e-12
950 mV (11000),0.01 dB (00000),2.28 dB (01001),800 mV,0,71.875,718378167200,1.3920244874613444e-12
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,71.875,616987716400,1.6207778103505854e-12
950 mV (11000),0.01 dB (00000),5.81 dB (10100),800 mV,0,71.875,585306273120,1.7085072310424035e-12
950 mV (11000),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,590945750480,1.692202709280408e-12
950 mV (11000),2.24 dB (01001),2.28 dB (01001),800 mV,0,70.3125,590440044640,1.6936520635379918e-12
950 mV (11000),2.24 dB (01001),3.99 dB (01111),800 mV,0,70.3125,570539904560,1.7527257813302286e-12
950 mV (11000),2.24 dB (01001),5.81 dB (10100),800 mV,0,70.3125,651176628480,1.5356816511277995e-12
950 mV (11000),3.90 dB (01111),0.00 dB (00000),800 mV,0,64.0625,647748923520,1.5438080461265696e-12
950 mV (11000),3.90 dB (01111),2.28 dB (01001),800 mV,0,65.625,698561198560,1.4315138058932844e-12
950 mV (11000),3.90 dB (01111),3.99 dB (01111),800 mV,0,67.1875,662036117920,1.5104916075301489e-12
950 mV (11000),3.90 dB (01111),5.81 dB (10100),800 mV,0,67.1875,659746003840,1.5157348345872172e-12
1040 mV (11111),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875,628510459520,1.5910634180435286e-12
1040 mV (11111),0.01 dB (00000),2.28 dB (01001),800 mV,0,71.875,677145331680,1.4767878522015303e-12
1040 mV (11111),0.01 dB (00000),3.99 dB (01111),800 mV,0,71.875,703804504480,1.420849104594523e-12
1040 mV (11111),0.01 dB (00000),5.81 dB (10100),800 mV,0,71.875,741861058400,1.3479613044479489e-12
1040 mV (11111),2.24 dB (01001),0.00 dB (00000),800 mV,0,67.1875,761497755440,1.3132015069725206e-12
1040 mV (11111),2.24 dB (01001),2.28 dB (01001),800 mV,0,70.3125,679975934480,1.4706402819457617e-12
1040 mV (11111),2.24 dB (01001),3.99 dB (01111),800 mV,0,70.3125,659503332640,1.5162925651899098e-12
1040 mV (11111),2.24 dB (01001),5.81 dB (10100),800 mV,0,70.3125,664730088800,1.5043699944517993e-12
1040 mV (11111),3.90 dB (01111),0.00 dB (00000),800 mV,0,64.0625,616533512880,1.6219718459889084e-12
1040 mV (11111),3.90 dB (01111),2.28 dB (01001),800 mV,0,65.625,588088982240,1.7004229465259707e-12
1040 mV (11111),3.90 dB (01111),3.99 dB (01111),800 mV,0,68.75,664002387840,1.5060186805246294e-12
1040 mV (11111),3.90 dB (01111),5.81 dB (10100),800 mV,0,65.625,633517344880,1.5784887471224939e-12
------------BEST------------
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875
