TXDIFFSWING,TXPRE,TXPOST,RXTERM,Error_Count,Open Area
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,75.0,677845641200,1.4752621234381406e-12
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,76.5625,647727544560,1.5438590012090623e-12
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,76.5625,837797611280,1.1936056949030742e-12
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,836052370720,1.1960973200025855e-12
530 mV (00101),2.24 dB (01001),0.00 dB (00000),800 mV,0,73.4375,731069609840,1.3678588010502275e-12
530 mV (00101),2.24 dB (01001),2.28 dB (01001),800 mV,0,75.0,640700865680,1.5607907739263974e-12
530 mV (00101),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,643089786000,1.5549928202405005e-12
530 mV (00101),2.24 dB (01001),5.81 dB (10100),800 mV,0,75.0,705861792800,1.4167079309296765e-12
530 mV (00101),3.90 dB (01111),0.00 dB (00000),800 mV,0,67.1875,638591081840,1.5659473306746735e-12
530 mV (00101),3.90 dB (01111),2.28 dB (01001),800 mV,0,70.3125,743535269280,1.3449261135498614e-12
530 mV (00101),3.90 dB (01111),3.99 dB (01111),800 mV,0,70.3125,748786678800,1.3354938439911787e-12
530 mV (00101),3.90 dB (01111),5.81 dB (10100),800 mV,0,68.75,730663938400,1.368618249026754e-12
950 mV (11000),0.01 dB (00000),0.00 dB (00000),800 mV,0,73.4375,586107922560,1.7061704193183462e-12
950 mV (11000),0.01 dB (00000),2.28 dB (01001),800 mV,0,75.0,739241302160,1.3527382697342334e-12
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,76.5625,627279866400,1.5941847547874684e-12
950 mV (11000),0.01 dB (00000),5.81 dB (10100),800 mV,0,76.5625,631890882240,1.582551715978373e-12
950 mV (11000),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,552151521840,1.8110970638414278e-12
950 mV (11000),2.24 dB (01001),2.28 dB (01001),800 mV,0,71.875,613773962320,1.6292642917273761e-12
950 mV (11000),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,696567088960,1.4356118970435948e-12
950 mV (11000),2.24 dB (01001),5.81 dB (10100),800 mV,0,76.5625,643308525600,1.5544640871459329e-12
950 mV (11000),3.90 dB (01111),0.00 dB (00000),800 mV,0,68.75,602567218720,1.6595658856521341e-12
950 mV (11000),3.90 dB (01111),2.28 dB (01001),800 mV,0,70.3125,695561117200,1.4376881847932026e-12
950 mV (11000),3.90 dB (01111),3.99 dB (01111),800 mV,0,75.0,673428274240,1.4849391364337261e-12
950 mV (11000),3.90 dB (01111),5.81 dB (10100),800 mV,0,75.0,640422118560,1.561470116379673e-12
1040 mV (11111),0.01 dB (00000),0.00 dB (00000),800 mV,0,71.875,616452094400,1.6221860694192492e-12
1040 mV (11111),0.01 dB (00000),2.28 dB (01001),800 mV,0,75.0,745940384560,1.3405897048862149e-12
1040 mV (11111),0.01 dB (00000),3.99 dB (01111),800 mV,0,76.5625,660541946880,1.5139083970721226e-12
1040 mV (11111),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,614452824320,1.627464242037907e-12
1040 mV (11111),2.24 dB (01001),0.00 dB (00000),800 mV,0,68.75,707588150400,1.413251478893053e-12
1040 mV (11111),2.24 dB (01001),2.28 dB (01001),800 mV,0,75.0,771186920880,1.2967024892731607e-12
1040 mV (11111),2.24 dB (01001),3.99 dB (01111),800 mV,0,75.0,643668737280,1.5535941736517702e-12
1040 mV (11111),2.24 dB (01001),5.81 dB (10100),800 mV,0,76.5625,758914629680,1.3176712648452367e-12
1040 mV (11111),3.90 dB (01111),0.00 dB (00000),800 mV,0,67.1875,713158226480,1.4022133698657464e-12
1040 mV (11111),3.90 dB (01111),2.28 dB (01001),800 mV,0,73.4375,599253757920,1.6687421426792277e-12
1040 mV (11111),3.90 dB (01111),3.99 dB (01111),800 mV,0,75.0,660893254480,1.5131036566363715e-12
1040 mV (11111),3.90 dB (01111),5.81 dB (10100),800 mV,0,75.0,683051850320,1.4640177016305781e-12
------------BEST------------
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,76.5625
